年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2015/8/15,0,33.5,23,27.8
2015/8/16,10.5,31.7,24.8,27
2015/8/17,42,26,22.3,24.8
2015/8/18,0,31.6,22.6,26.6
2015/8/19,8.5,28.4,23.5,25.9
2015/8/20,3,32.9,24,28
2015/8/21,6.5,32.8,24.9,27.9
2015/8/22,0,32.8,24.6,28
2015/8/23,0,34.1,23.4,28.4
2015/8/24,2.5,27.7,24.4,26.1
2015/8/25,58.5,27.8,22.9,24.6
2015/8/26,3.5,27.6,21.9,24.4
2015/8/27,0,31.2,21.6,25.6
2015/8/28,0.5,30.1,22.3,25.4
2015/8/29,33.5,26.1,22.1,23.4
2015/8/30,1.5,28.1,22.3,24.6
2015/8/31,13,25.9,22,24
2015/9/1,64.5,24.3,22,23.3
2015/9/2,3.5,24.8,21.4,22.9
2015/9/3,11,29.6,20.7,24.5
2015/9/4,0,30,21.6,25.5
2015/9/5,1.5,28.5,21.4,24.3
2015/9/6,29,30.6,21.4,24.1
2015/9/7,0,29.3,20.9,24.1
2015/9/8,0,30.1,20.7,24.4
2015/9/9,0,27.8,21.7,23.7
2015/9/10,0,28.4,20,23.7
2015/9/11,0,29.4,16.7,22.8
2015/9/12,0,28.9,18.7,23.5
2015/9/13,0,27.7,19.6,23.4
2015/9/14,0,28.1,17.1,22.5
2015/9/15,0,27.8,18.3,22.8
2015/9/16,9.5,26.6,20.7,22.4
2015/9/17,3,30,19.6,23.5
2015/9/18,0,29.3,20.1,23.7
2015/9/19,0,28.5,17,22.5
2015/9/20,0,28.6,16.1,22.2
2015/9/21,0,29.1,18.9,23.3
2015/9/22,0,29.8,17.9,23.5
2015/9/23,6,29.9,20.2,24.7
2015/9/24,10,30.3,21.6,25.2
2015/9/25,0,29,22.3,25.2
2015/9/26,0,31.1,22.4,26
2015/9/27,0,31.4,22.6,26
2015/9/28,0,32.4,19.9,26
2015/9/29,0,28.7,22.1,25.1
2015/9/30,11.5,26.2,19,21.9
2015/10/1,45.5,27.8,19,23.1
2015/10/2,2,25,16.2,20.6
2015/10/3,0,25.4,12.9,19
2015/10/4,0,28,14.1,20.8
2015/10/5,0,24.6,16.1,20
2015/10/6,0,26.9,12.7,19.3
2015/10/7,0,27,13.6,19.7
2015/10/8,0,22.5,12.5,18
2015/10/9,0,25.6,12.2,18.5
2015/10/10,0,21.4,15,17.7
2015/10/11,1.5,21.5,13.6,17.9
2015/10/12,0,22.1,11,16.2
2015/10/13,0,22.5,11.3,16.5
2015/10/14,0,24.4,9.1,16.9
2015/10/15,0,24.9,12.2,17.8
2015/10/16,0,26.4,12,19.1
2015/10/17,0,27.4,13.5,19.9
2015/10/18,0,26.7,12.3,19.1
2015/10/19,0,26.6,12.3,19.4
2015/10/20,0,28.4,13.6,20.5
2015/10/21,0,28.4,13.6,21.1
2015/10/22,0,28.9,14.8,21.3
2015/10/23,0,27.1,14.1,20.2
2015/10/24,0,27.7,13.9,20.1
2015/10/25,0,25.3,13.9,19
2015/10/26,0,25.5,13.6,18.6
2015/10/27,15.5,25.1,14.6,18.8
2015/10/28,0,20.4,11.9,15.6
2015/10/29,0,21,8.9,15.1
2015/10/30,0,18.5,13.8,15.6
2015/10/31,0,19.4,11.3,14.5
2015/11/1,5,18.1,8.5,13.3
2015/11/2,1,19.7,10.4,14.3
2015/11/3,0,21,7.9,13.9
2015/11/4,0,23.8,7.6,15.4
2015/11/5,0,25.8,11.8,18.3
2015/11/6,0,25.9,13.3,19.4
2015/11/7,0.5,26.3,17.1,20.6
2015/11/8,0,26.5,18.3,22.1
2015/11/9,3.5,21.9,16.2,18.8
2015/11/10,0,20.5,12.5,16.4
2015/11/11,0,22.6,11.2,16.6
2015/11/12,0,21.5,15.9,17.7
2015/11/13,12,19.6,15.2,17.3
2015/11/14,30,20.9,17.5,19
2015/11/15,2.5,23,14.7,18.4
2015/11/16,0,23.3,12.1,17.8
2015/11/17,27,19.9,17,18.4
2015/11/18,51.5,20.1,17.3,18.4
2015/11/19,0,22,15.5,17.7
2015/11/20,0,22.5,13.4,17.2
2015/11/21,0,22.8,12.7,17.2
2015/11/22,0,19.5,14.7,17.1
2015/11/23,2.5,23.2,14.2,17.7
2015/11/24,0,20.4,13.9,16.3
2015/11/25,0,16.8,12.8,14.2
2015/11/26,1,13.4,6.9,9.5
2015/11/27,0,12.2,5,8.1
2015/11/28,0,12.7,6.6,9.2
2015/11/29,0,11.6,4.3,8.5
2015/11/30,0,19.3,4.7,11.1
2015/12/1,0,18.1,5.7,11.6
2015/12/2,26.5,16.4,5.7,11.5
2015/12/3,1,13.6,8.2,10.6
2015/12/4,0.5,13,6.8,9.7
2015/12/5,0,13.7,5.2,9.7
2015/12/6,0,12.9,8.1,10.2
2015/12/7,0,18.4,5.9,11.5
2015/12/8,0,17.4,4.2,10
2015/12/9,0,18,4.6,11.2
2015/12/10,32,16.6,12.3,14.7
2015/12/11,3,16.7,11.4,14.7
2015/12/12,0,16.6,7.1,11.3
2015/12/13,0,15.7,4.1,9.9
2015/12/14,0,18.4,7.7,13.1
2015/12/15,3.5,14.3,9.9,12.6
2015/12/16,0,10.6,6.1,9
2015/12/17,0,8.6,0,5.1
2015/12/18,0,9.9,-2.2,3.8
2015/12/19,0,13.7,-0.1,6.3
2015/12/20,0,12.2,1.8,7.6
2015/12/21,17.5,16.7,9,12
2015/12/22,0,17.1,7.2,11.2
2015/12/23,7.5,12.5,8.9,11.1
2015/12/24,0,16.5,9.3,12.5
2015/12/25,0,13.9,4.7,10.2
2015/12/26,0,12,1.2,7
2015/12/27,0,14.3,5.4,9.2
2015/12/28,0,10.9,2.4,6.1
2015/12/29,0,9.6,-0.9,4
2015/12/30,0,11.4,-1,4.4
2015/12/31,0,7.1,0.9,4
2016/1/1,0,12,-1.4,4.7
2016/1/2,0,15.1,4,9.6
2016/1/3,0,15.2,8.3,11.8
2016/1/4,0,17.6,5.4,11
2016/1/5,11,12.2,7.2,9.4
2016/1/6,0.5,10.4,6,8.3
2016/1/7,0,11.6,4.9,7.9
2016/1/8,0,7.6,5.7,6.7
2016/1/9,0,9.8,1.5,5.8
2016/1/10,0,11.4,2.4,6
2016/1/11,0,10.4,3.4,7
2016/1/12,0,9.1,3.7,6.2
2016/1/13,0,7.3,1.9,4.5
2016/1/14,0,10,0.8,5.5
2016/1/15,0,9.3,-1,3.7
2016/1/16,0,14.1,-1.3,5.7
2016/1/17,12,10,2.1,6.5
2016/1/18,2,11.4,1.8,7.2
2016/1/19,0,5.1,1.3,2.7
2016/1/20,0,6.4,-0.4,2.6
2016/1/21,0,5,-2.5,1.5
2016/1/22,0,9.3,-0.2,4.7
2016/1/23,0,7,0,3.5
2016/1/24,1.5,0.1,-5.5,-3
2016/1/25,0,2.7,-6.5,-1.1
2016/1/26,0,8.2,0.1,3.7
2016/1/27,0,10.6,0.9,6
2016/1/28,2.5,10.1,5.9,8.2
2016/1/29,40.5,13.7,9.2,11.6
2016/1/30,0.5,14.9,7.7,11.1
2016/1/31,0,14.2,3.9,8.8
2016/2/1,0,8.7,5,6.5
2016/2/2,0,9.3,1.3,5.2
2016/2/3,0,9.9,2.9,6.1
2016/2/4,0,11,1.3,5.8
2016/2/5,0,11.2,1.3,5.6
2016/2/6,0,9.2,1.3,4.6
2016/2/7,0,9.7,-0.7,4.1
2016/2/8,0,10.6,-0.6,5.2
2016/2/9,0,13.1,2.8,8.4
2016/2/10,0,14.2,-0.7,6.6
2016/2/11,0,17.7,1.1,9.1
2016/2/12,0.5,20,8.3,12.9
2016/2/13,24.5,21,12.6,16.4
2016/2/14,0.5,17.8,5.5,10.7
2016/2/15,0,5.5,1.1,3.7
2016/2/16,0,7.2,0.8,3.9
2016/2/17,1,10.9,2.8,6
2016/2/18,0,12.4,-0.5,6.1
2016/2/19,0.5,14.9,3.1,9.1
2016/2/20,38.5,11.7,7.8,9.3
2016/2/21,0,10.5,3.7,7
2016/2/22,2.5,11,1.8,6.3
2016/2/23,6,12.2,6.2,8.1
2016/2/24,0,11.5,3.6,7.1
2016/2/25,0,8.7,0.5,4.9
2016/2/26,0,10.8,-1.5,4.3
2016/2/27,0,15.4,1.6,8
2016/2/28,0,18.8,3.4,11.4
2016/2/29,0,14,1.1,6.8
2016/3/1,0,8.4,-2.1,2.6
2016/3/2,0,14,-1.6,5.9
2016/3/3,0,17.4,1.2,10
2016/3/4,0,21.6,10.1,15.4
2016/3/5,0,23.8,9,16.5
2016/3/6,0,24.3,12.8,18
2016/3/7,0,24.5,12.8,17.9
2016/3/8,0,22.2,11.3,15.7
2016/3/9,33,15.6,8.5,10.8
2016/3/10,0,13.9,6.6,9.3
2016/3/11,0,12.3,4.7,7.7
2016/3/12,0,13,0.9,7.1
2016/3/13,5.5,11,3.1,7
2016/3/14,3.5,15,5.8,9.3
2016/3/15,0,16.1,2.7,9.4
2016/3/16,0,18.4,5.4,11.6
2016/3/17,0,21.9,5.1,14.1
2016/3/18,9,15.9,12.7,14.7
2016/3/19,0,20,10.7,15.2
2016/3/20,0,19.2,6.2,12.2
2016/3/21,0,19.3,6.1,11.6
2016/3/22,0,19.4,3.5,11.9
2016/3/23,0,14.7,6.9,11.3
2016/3/24,0,16.6,6.8,11.1
2016/3/25,0,15.3,5.1,9.7
2016/3/26,1,16.9,3,9.9
2016/3/27,0.5,14,5.4,9.1
2016/3/28,0,17.2,2.1,9.9
2016/3/29,0,17.4,4.7,12.1
2016/3/30,1,17,11.3,14.3
2016/3/31,6.5,16.9,10,13.6
2016/4/1,0,18.1,13.2,15
2016/4/2,0,24.3,11.5,17
2016/4/3,2.5,22.3,14.9,17.6
2016/4/4,11,20.4,13.4,16.9
2016/4/5,0,21.2,10.1,15.8
2016/4/6,3.5,21.5,12.3,16.7
2016/4/7,37.5,22.2,15.8,19
2016/4/8,0,21,14.1,17
2016/4/9,0,24.7,11.9,17.8
2016/4/10,0,20.8,14,16.7
2016/4/11,0,21.4,11.6,16.3
2016/4/12,0,23.8,9.6,16.5
2016/4/13,4.5,22.9,13.2,17.8
2016/4/14,0,27,15.7,20.3
2016/4/15,0,27.2,12,19.7
2016/4/16,4.5,24.5,13.1,18.7
2016/4/17,15,20.2,12.7,17.1
2016/4/18,0,16.9,10.1,14
2016/4/19,0,22.4,7.1,14.8
2016/4/20,0,25.2,8,17.2
2016/4/21,75.5,21.5,15.3,18.1
2016/4/22,0,23.7,15.5,18.9
2016/4/23,3,18.3,13.9,15.4
2016/4/24,2,18.5,13.6,15.9
2016/4/25,2.5,19.8,15.3,17.4
2016/4/26,1,26.3,16.1,21
2016/4/27,14,21.5,17.9,19.1
2016/4/28,2,19.7,13.3,16.6
2016/4/29,0,22.2,9.7,15.9
2016/4/30,0,23.9,9,17.1
2016/5/1,0,26.5,12.4,19.7
2016/5/2,0,27.5,14.1,21
2016/5/3,26.5,21.1,14.6,18.3
2016/5/4,0,23,12,18.5
2016/5/5,0,26.1,13.1,20.1
2016/5/6,10,20.5,15.2,18
2016/5/7,0.5,25.7,18.6,21.2
2016/5/8,13,26,16.2,19.9
2016/5/9,12,22.1,17.6,19.6
2016/5/10,50.5,22.1,18.7,20.3
2016/5/11,1.5,22.8,13.8,18
2016/5/12,0,26.8,10.8,19.4
2016/5/13,0,27.4,18,22.2
2016/5/14,0,30.5,16,23.1
2016/5/15,2,30.8,19.7,23.9
2016/5/16,53,24.7,11.2,17.9
2016/5/17,0,26.6,8.8,17.9
2016/5/18,0,28.9,12,20.5
2016/5/19,0,28.3,14.8,22.3
2016/5/20,0,29,18.5,23.7
2016/5/21,0,29.1,17.8,23.2
2016/5/22,0,31.9,15.4,23.7
2016/5/23,0,31.8,16.4,24.4
2016/5/24,5.5,30.9,18.6,23.6
2016/5/25,28.5,28.5,20.6,23.6
2016/5/26,0,30.4,22.4,25.1
2016/5/27,0.5,28.9,20.8,23.8
2016/5/28,20.5,22.2,19.2,20.6
2016/5/29,49,22.5,20,21.2
2016/5/30,0,30.6,20,24.3
2016/5/31,0,31.5,17.1,23.9
2016/6/1,0,25.2,19.8,21.9
2016/6/2,0,29.6,15.9,22.5
2016/6/3,0,28.6,16.4,22.8
2016/6/4,10.5,21.8,18.2,19.4
2016/6/5,0.5,23.7,19,21.4
2016/6/6,0,27.4,18.8,23.2
2016/6/7,0,29.4,20.9,24.2
2016/6/8,0,29.6,21.1,24.9
2016/6/9,4,29,21.5,24.4
2016/6/10,0,31.9,20.9,26.3
2016/6/11,0,32.6,22.4,27.3
2016/6/12,17,26.5,22,23.8
2016/6/13,3,29.5,21.9,24.3
2016/6/14,0,30.4,20.2,25.1
2016/6/15,0,30.5,22.5,26.5
2016/6/16,15.5,26.5,21.2,23.3
2016/6/17,0,26.9,20.7,23.2
2016/6/18,0,30.6,19.1,24.5
2016/6/19,71,27.5,22.3,24.4
2016/6/20,174.5,26.6,22.7,24.4
2016/6/21,19,28.2,24.1,25.2
2016/6/22,41,27.6,23.8,25.5
2016/6/23,7,29.6,23.7,25.5
2016/6/24,19,29.5,23.8,26.1
2016/6/25,42.5,24.5,18,20.7
2016/6/26,0,27.8,16.9,22.3
2016/6/27,40.5,22.7,17.7,19.6
2016/6/28,73,23.1,19,21.3
2016/6/29,88,26,22,23.4
2016/6/30,17.5,27.5,22.3,24.2
2016/7/1,0,31.9,22.3,26.9
2016/7/2,0,32,24.7,28
2016/7/3,21,30.6,25.8,27.2
2016/7/4,0,33.7,25.4,29.1
2016/7/5,0,34.2,25.7,29.6
2016/7/6,0,34,25.8,29.6
2016/7/7,0,33.6,24.4,28.9
2016/7/8,101.5,27.9,22.5,23.7
2016/7/9,13.5,32.7,22.6,27.3
2016/7/10,20.5,29.5,24.9,26.2
2016/7/11,28,28.5,25,26.4
2016/7/12,4,31,26,27.8
2016/7/13,103.5,27.3,24.9,26
2016/7/14,35,31.4,24.5,27.2
2016/7/15,0,31.8,22.7,27.1
2016/7/16,11.5,32,23.8,27.3
2016/7/17,1.5,32.5,25.3,27.5
2016/7/18,0,32.8,23.7,28
2016/7/19,0,34.9,25,29.6
2016/7/20,0,34.6,26,28.9
2016/7/21,0,34.8,25.3,29.2
2016/7/22,0,34,24.5,28.9
2016/7/23,0,34.6,25.2,29.5
2016/7/24,0.5,34.2,26.1,29.8
2016/7/25,3,32.4,25.3,27.8
2016/7/26,0,33.5,24.7,28.5
2016/7/27,0,34.3,24.7,29.1
2016/7/28,0,35.7,26.9,30.3
2016/7/29,33,36,25.4,29.2
2016/7/30,0,35.1,24.9,29.9
2016/7/31,13,35.3,25.4,29.3
2016/8/1,0,35.4,26.7,29.6
2016/8/2,0,35.2,25.4,29.1
2016/8/3,0,34.5,25.1,29.4
2016/8/4,4.5,34.6,25.6,28.5
2016/8/5,0.5,34.7,24.5,28.6
2016/8/6,1,34.7,24.7,28.9
2016/8/7,0,35.2,25.3,29.7
2016/8/8,0.5,35,26.5,30.1
2016/8/9,0,35.8,26.1,30.3
2016/8/10,0,37.3,26.2,31.3
2016/8/11,0,38.1,27.2,31.9
2016/8/12,0,38,26.9,31.8
2016/8/13,0,37.2,27.6,31.3
2016/8/14,0,37.3,28,31.2
2016/8/15,0,36,27.1,30.7
2016/8/16,18,33,24.5,28.9
2016/8/17,0,35.4,25.4,30.1
2016/8/18,0,36.4,26.5,30.7
2016/8/19,0,36.3,26.5,30.2
2016/8/20,0,37,26.2,30.8
2016/8/21,4.5,36.8,25.1,30
2016/8/22,0,36.9,26.1,30.8
2016/8/23,0,38,26.3,31.3
2016/8/24,4.5,37.1,25.2,29.4
2016/8/25,0,36.1,25.3,30.4
2016/8/26,0,36.5,25.5,29.9
2016/8/27,0,35.6,25.3,29.6
2016/8/28,26.5,29.9,23.6,26.7
2016/8/29,2,26,20.1,22.5
2016/8/30,0,29.7,19.2,24.3
2016/8/31,0,29.7,22.3,26
2016/9/1,0,31.5,23.2,26.5
2016/9/2,0,31.4,22.2,27.1
2016/9/3,0,29.1,25,27.2
2016/9/4,27,29.1,23.5,25.2
2016/9/5,6,32.8,23.7,27.8
2016/9/6,0,34.2,23.9,28.7
2016/9/7,0,33.6,25.9,28.8
2016/9/8,1,30.4,22.7,25.9
2016/9/9,0,31.8,20.2,25.9
2016/9/10,0,31.8,21.6,26.7
2016/9/11,0,33.3,22.9,27.9
2016/9/12,46,28.4,22,23.7
2016/9/13,9.5,29.7,21.7,25
2016/9/14,29,28.2,22.9,24.9
2016/9/15,13,30.9,22.2,26.2
2016/9/16,0,32.6,23.3,27.3
2016/9/17,34,33.4,22.9,27.3
2016/9/18,42,26,24.1,25.1
2016/9/19,29.5,25.8,22.4,24.3
2016/9/20,27.5,24.6,18.8,21.8
2016/9/21,0,28.1,18.6,22.9
2016/9/22,2,23.2,20,21.8
2016/9/23,0,30.8,20.7,24.8
2016/9/24,0,30.8,21.3,26
2016/9/25,0,31.4,22.5,26.7
2016/9/26,0,33.4,24.1,28.2
2016/9/27,18,33.8,24.3,27.6
2016/9/28,3.5,28.5,24.6,25.8
2016/9/29,38,27.9,23.7,24.9
2016/9/30,10.5,31.4,22.8,26
2016/10/1,0,32,24,27.3
2016/10/2,0,33.3,23.2,27.8
2016/10/3,1,31.3,23,26.6
2016/10/4,0,31.2,22.7,27
2016/10/5,11.5,29.2,23.9,26.1
2016/10/6,0,31.2,22.6,25.8
2016/10/7,0,31.4,21.9,25.7
2016/10/8,72,30.9,22.5,24.9
2016/10/9,7,26.4,17.5,21.4
2016/10/10,0,26.5,16.2,20.5
2016/10/11,0,26.7,16,20.9
2016/10/12,0,24.9,16.2,20.4
2016/10/13,0,24.9,15.8,19.8
2016/10/14,0,23.1,15.6,19.4
2016/10/15,0.5,26.8,14.1,20.3
2016/10/16,7,26.6,16.8,21.7
2016/10/17,2,29.8,20.6,24.1
2016/10/18,0,29.2,21,23.7
2016/10/19,0,24.3,19.8,21.8
2016/10/20,0,26.3,18,21.9
2016/10/21,4,21.4,17.8,19.4
2016/10/22,29.5,21.2,17.3,19.1
2016/10/23,4,21.6,17.7,19.5
2016/10/24,0,25.1,15.2,19.6
2016/10/25,10.5,24.7,15.5,20
2016/10/26,3.5,24.8,18.2,21.1
2016/10/27,0,26.3,16.6,20.8
2016/10/28,32.5,24.2,18,20.2
2016/10/29,0,23.7,13.5,19.1
2016/10/30,0,22.7,12.2,17
2016/10/31,16,18.4,13.3,15.3
2016/11/1,0,19.2,8.9,13.9
2016/11/2,0,18.9,5.8,12
2016/11/3,0,18.5,6.4,11.7
2016/11/4,0,19.7,6,12.2
2016/11/5,0,21.9,8.4,14.8
2016/11/6,0,23.7,10.7,16.8
2016/11/7,0,21.1,10.5,14.9
2016/11/8,1.5,19.5,10.7,14.3
2016/11/9,0,18.7,9.5,13.3
2016/11/10,25,14.1,11.1,12.3
2016/11/11,0,19.1,10.1,13.9
2016/11/12,0,20.5,7.8,13.7
2016/11/13,1.5,23.8,10,16.9
2016/11/14,9,19,15.9,17.3
2016/11/15,1,22.6,12.9,18.2
2016/11/16,0,20.3,9.9,14.6
2016/11/17,0,21.5,7.7,14.2
2016/11/18,11.5,17.6,10.7,14.5
2016/11/19,29.5,22.7,15.2,18.8
2016/11/20,0,21.7,16.1,18.7
2016/11/21,0.5,19.8,14.2,16.9
2016/11/22,0,22.5,13.1,17.2
2016/11/23,1,17.7,12.3,14.4
2016/11/24,1,12.9,4.6,9.8
2016/11/25,0,13.7,1.9,7.6
2016/11/26,0.5,16.1,3.9,10.3
2016/11/27,27.5,13.9,11.5,12.8
2016/11/28,0,13.7,5.4,9.7
2016/11/29,0,15.5,2.7,8.8
2016/11/30,0,16.1,5.1,11.2
2016/12/1,1.5,17.6,8.8,13.1
2016/12/2,0,14.9,5.3,9.5
2016/12/3,0,17.5,2.7,9.3
2016/12/4,12.5,11.9,7.6,9.9
2016/12/5,0,16.3,7.9,11.6
2016/12/6,0,14.6,4.4,10.8
2016/12/7,0,14,1.2,7.2
2016/12/8,0,13.8,3.2,7.9
2016/12/9,0,17.2,5.8,10.4
2016/12/10,0,14.7,3.4,8.4
2016/12/11,0,15.1,1.6,8
2016/12/12,5,15.4,3.1,9.3
2016/12/13,12.5,14.5,10.4,12.1
2016/12/14,0.5,14.2,7.7,11
2016/12/15,10,8.5,5.4,7.1
2016/12/16,0,8.7,1.5,4.9
2016/12/17,0,11.5,-0.4,4.7
2016/12/18,0,13,-0.6,6
2016/12/19,0,19.5,2.3,10
2016/12/20,0,17.2,9.8,13
2016/12/21,0,21.1,9.6,14.9
2016/12/22,26.5,19.4,11.9,14.7
2016/12/23,0,12,6.8,9.4
2016/12/24,0,12.2,3.6,7.6
2016/12/25,0,16.7,4.4,10.3
2016/12/26,6.5,17.3,9.8,12.6
2016/12/27,31,17,5.5,10.8
2016/12/28,0,11.3,2,6
2016/12/29,0,8.3,1.3,4.6
2016/12/30,0,11.1,-1.4,4.3
2016/12/31,0,13.2,-0.8,6
2017/1/1,0,13.6,0.6,6.5
2017/1/2,0,14.7,2.1,8.7
2017/1/3,0,15.8,4,9
2017/1/4,0,15.7,1.7,8.1
2017/1/5,0,14.9,5,9.3
2017/1/6,0,14.3,6.3,9.2
2017/1/7,4.5,12.2,2.1,7.9
2017/1/8,29.5,15.2,9.5,12
2017/1/9,0,12.1,4.7,9.8
2017/1/10,0,11.1,2.3,6.1
2017/1/11,0,9.1,0.8,4.7
2017/1/12,0,9.3,-0.5,4.3
2017/1/13,0,9.8,3.4,6.9
2017/1/14,0,7.8,2.3,4.6
2017/1/15,0,5.4,-1.7,1.5
2017/1/16,0,9.4,-3.6,2.4
2017/1/17,0,12.3,-2,4.4
2017/1/18,0,12.1,0.5,6.2
2017/1/19,0,12.5,3.7,7.3
2017/1/20,3,9.1,1.9,5.4
2017/1/21,0,8.9,-1.3,3.9
2017/1/22,1.5,7.4,2.6,4.4
2017/1/23,0,5.7,-1.5,2.2
2017/1/24,0,6.6,-3.9,0.8
2017/1/25,0,8.8,-4.5,1.6
2017/1/26,0,10.8,-2.9,3.6
2017/1/27,0,15.2,-0.6,6.6
2017/1/28,0,14.7,1.2,7.6
2017/1/29,5.5,20.3,4.6,12
2017/1/30,0,15.9,3.2,10.5
2017/1/31,0,11.7,0.4,5.6
2017/2/1,0,10.8,2.2,6.3
2017/2/2,0,11.6,-1.2,4.8
2017/2/3,0,13.6,-1.5,5.9
2017/2/4,0,15.1,4.2,9.5
2017/2/5,29.5,13.9,7.8,10.7
2017/2/6,0,11.3,3.4,7.4
2017/2/7,0,12.4,1,6.4
2017/2/8,0,10.9,0.9,6.3
2017/2/9,6,6.9,1.2,4.5
2017/2/10,0,4.6,0.8,1.9
2017/2/11,0,6.7,0.1,2.6
2017/2/12,0,9.2,-2.2,3.1
2017/2/13,0,11.2,-2.4,4
2017/2/14,0,12.3,0.5,5.6
2017/2/15,0,12.7,-1.1,5.5
2017/2/16,0,17.5,-0.9,8.4
2017/2/17,6,19.7,8.9,13.8
2017/2/18,0,12.5,4.4,8.3
2017/2/19,0,13.1,-0.9,6.3
2017/2/20,10.5,16.3,5.6,11.6
2017/2/21,0,13.4,3.4,7.6
2017/2/22,10.5,15.2,2,8.3
2017/2/23,7,14,5.8,9.7
2017/2/24,0,11.1,2.3,6.2
2017/2/25,0,11.8,-0.5,5.6
2017/2/26,0,11.3,2.6,6.7
2017/2/27,0,14.9,1.6,8.2
2017/2/28,0,15.2,1.8,8.6
2017/3/1,0,14.1,2.6,8.1
2017/3/2,0.5,12.4,5,8.8
2017/3/3,0,13.8,3,8
2017/3/4,0,16.3,3.7,9.8
2017/3/5,0.5,13.7,4.4,9.2
2017/3/6,0,15,5.9,9.8
2017/3/7,0,11.7,1.6,6.7
2017/3/8,0,9.1,4.1,6
2017/3/9,0,13,3.4,7.8
2017/3/10,0,15.6,1.7,9.3
2017/3/11,0,18,1.3,9.7
2017/3/12,0,18.6,3.5,10.9
2017/3/13,9.5,12,8.3,9.8
2017/3/14,0,15.5,8.1,10.8
2017/3/15,0,13.4,5.1,8.8
2017/3/16,0,14.7,2.7,9.1
2017/3/17,0,16.9,3,10
2017/3/18,1.5,15.3,3.7,9.7
2017/3/19,0,21.1,5.4,13.2
2017/3/20,18.5,15.2,9.7,12.1
2017/3/21,6,14.9,8.5,11.4
2017/3/22,0,14.8,4.6,10.1
2017/3/23,8,10,5.5,8.4
2017/3/24,0,14,2.8,9
2017/3/25,0,12.9,7.6,10
2017/3/26,3,16.2,8.1,10.7
2017/3/27,1,13,5.6,9.5
2017/3/28,0,16,3.4,10
2017/3/29,0.5,12.3,8.3,10.3
2017/3/30,0,21.2,10.5,15.5
2017/3/31,21,13.9,7.7,10.9
2017/4/1,0,16.9,5.9,11.1
2017/4/2,0.5,15.3,6.1,10.3
2017/4/3,0,18.9,2.8,11.1
2017/4/4,0,23.1,5.3,14.4
2017/4/5,0,21.2,11.6,16.5
2017/4/6,13.5,17.7,14.6,16.3
2017/4/7,38,20.5,15.6,17.9
2017/4/8,39.5,21.2,17.5,18.6
2017/4/9,0,22.4,15.3,17.8
2017/4/10,37.5,21,13.4,15.9
2017/4/11,9,20.9,10.9,15.2
2017/4/12,0,21.3,8,14
2017/4/13,0,21.6,6.7,14.4
2017/4/14,0,23,7.3,16.2
2017/4/15,0.5,25.7,14.6,19.7
2017/4/16,0,28.3,18,22.6
2017/4/17,51,22.7,17.3,19.7
2017/4/18,0,22,15.9,18.3
2017/4/19,0,21.6,13.4,17
2017/4/20,0,17.9,11.7,14.2
2017/4/21,0,21.7,13.3,17
2017/4/22,0,24.4,12.8,17.9
2017/4/23,0,23.2,8.2,16.3
2017/4/24,0,25.1,9.1,18
2017/4/25,0,26.2,13.4,20.1
2017/4/26,13,19.9,14.5,17.1
2017/4/27,0,21.3,12.6,16.1
2017/4/28,0,21.7,8.3,15.5
2017/4/29,0,23.7,12.1,18
2017/4/30,0,25.6,12.8,18.9
2017/5/1,0,24.2,13.1,19
2017/5/2,0,27.6,14,20.7
2017/5/3,0,27.4,18,21.9
2017/5/4,0,26.1,17.6,22.4
2017/5/5,0,29.3,19.1,22.9
2017/5/6,1.5,24.2,18.5,21.1
2017/5/7,0,26.4,14.7,19.1
2017/5/8,0,27.7,11.4,20
2017/5/9,37.5,20.2,15.4,16.8
2017/5/10,1,19,15.6,17.3
2017/5/11,0,26.8,13.3,20.1
2017/5/12,85.5,21,16.1,17.9
2017/5/13,6,25.4,17.2,20.6
2017/5/14,0,27.1,16.5,20.8
2017/5/15,0,24.3,12.7,18.6
2017/5/16,0,20.2,12.4,16.3
2017/5/17,0,25.2,12.8,19.1
2017/5/18,0,27.8,12.6,20.5
2017/5/19,0,28.9,14.6,21.4
2017/5/20,0,30.8,14.9,21.8
2017/5/21,0,28.3,16.1,22.1
2017/5/22,0,29.8,16,23.3
2017/5/23,0,29.3,18.4,23.6
2017/5/24,13,22.6,19,20.7
2017/5/25,5.5,27.9,18.9,22.5
2017/5/26,0,24.5,16.3,20.1
2017/5/27,0,26.1,12.5,19.6
2017/5/28,0,28.4,14.2,21.4
2017/5/29,0,30.7,16.4,23.3
2017/5/30,0,30.7,18.1,24.2
2017/5/31,0,26.6,20,22.9
2017/6/1,0,28.3,19.7,23.5
2017/6/2,0,29.6,19,23.6
2017/6/3,0,29.4,15.4,22.4
2017/6/4,0,30.6,16.7,23.6
2017/6/5,0,31,16.8,24
2017/6/6,2,27.5,17.9,22
2017/6/7,15.5,21.2,18.5,19.6
2017/6/8,0,25.8,17.9,21.1
2017/6/9,0,27.4,15.7,21.1
2017/6/10,0,28.7,16.8,22.3
2017/6/11,5,29.3,18.1,22.6
2017/6/12,0,26.8,18.2,22.5
2017/6/13,0,26,16.9,21.3
2017/6/14,0,28.7,16.5,22.3
2017/6/15,0,30.2,16.3,23
2017/6/16,0,29.5,18.5,23.6
