年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2017/6/20,0,34.5,12.9,23.6
2017/6/21,18,23.4,16.5,19.7
2017/6/22,0,25.8,16.8,20.6
2017/6/23,0,30.1,14.7,21.6
2017/6/24,0,31.6,17,23.3
2017/6/25,0.5,23.3,16.3,20.5
2017/6/26,0,25.5,15.5,20
2017/6/27,8.5,30,16.6,21.4
2017/6/28,0,28.1,17.6,21.8
2017/6/29,9,31.3,19.5,23.4
2017/6/30,3.5,28.9,20,23.2
2017/7/1,63,22,18.3,20.1
2017/7/2,10.5,27.4,19,22.9
2017/7/3,17,31.2,21,24.5
2017/7/4,42.5,23.9,20.8,22.1
2017/7/5,0.5,27.5,19.6,22.6
2017/7/6,0,28.4,19.2,22.7
2017/7/7,0,30.4,20.1,24.3
2017/7/8,0,32.6,19.3,25.5
2017/7/9,0.5,33.8,21.4,26.1
2017/7/10,0,35,21.5,27
2017/7/11,35,35.1,22,26.6
2017/7/12,3.5,31.7,22.8,25.9
2017/7/13,23.5,31.8,22.4,25.7
2017/7/14,0,31.8,21.3,26.3
2017/7/15,0,31.4,22.7,26.4
2017/7/16,2,27.9,22.3,24.7
2017/7/17,0.5,30.8,21.6,25.5
2017/7/18,0,30.9,21.8,25.1
2017/7/19,0,32.2,19.8,25.5
2017/7/20,0,34.7,22.4,28.4
2017/7/21,0,35.1,25.5,29.1
2017/7/22,0,33.6,24.5,27.8
2017/7/23,10.5,25.2,22.6,23.9
2017/7/24,5,28.2,22.5,24.9
2017/7/25,29.5,27.9,22.4,24.5
2017/7/26,30.5,29.6,20.4,24.7
2017/7/27,0,30.1,22.6,25.6
2017/7/28,0,30.3,23.8,26.1
2017/7/29,13.5,25,20.8,22.7
2017/7/30,2,27.6,20.9,24.3
2017/7/31,0,32.4,22,26.4
2017/8/1,0,26.9,21.5,24.2
2017/8/2,0,31.2,21.1,24.4
2017/8/3,0,31.1,22.6,25.8
2017/8/4,0,33.3,23.3,27.3
2017/8/5,0,34.6,23.9,28.8
2017/8/6,32,34.7,24.2,27.6
2017/8/7,0.5,32.2,23,27.6
2017/8/8,17,30.9,23.8,26.7
2017/8/9,2.5,28.9,22.1,25
2017/8/10,0.5,32.8,21.2,25.7
2017/8/11,92.5,31.9,22.5,25.8
2017/8/12,0.5,29.6,22.1,24.6
2017/8/13,0,29.7,22.3,24.8
2017/8/14,0,30,22.3,24.3
2017/8/15,0,26,21,23.6
2017/8/16,0,27,23.4,24.6
2017/8/17,22,32,22.5,25.6
2017/8/18,8.5,26.3,22.2,23.7
2017/8/19,0,30,22.4,24.8
2017/8/20,0,29.7,21.5,24.7
2017/8/21,20.5,32.2,22.2,25.9
2017/8/22,1.5,29.9,21.9,24.7
2017/8/23,1.5,28.6,22,24.4
2017/8/24,4.5,33,21.6,25.9
2017/8/25,15,25.6,22.6,23.6
2017/8/26,1.5,29.1,19.4,23.8
2017/8/27,0,30.1,18.1,23.2
2017/8/28,0,30.6,20.4,24.9
2017/8/29,0,32.1,20.5,25.4
2017/8/30,4,25.7,18.9,21.4
2017/8/31,0,25.8,17.2,20.3
2017/9/1,0,25.8,16,20.7
2017/9/2,0,25.8,17,19.9
2017/9/3,0,24.6,14.6,18.8
2017/9/4,0,24.5,13.6,18.7
2017/9/5,0,28,15.9,22
2017/9/6,5.5,23.1,19.2,21.1
2017/9/7,14.5,25.5,20.1,21.8
2017/9/8,2.5,25.3,17.2,20.9
2017/9/9,0,28.5,15.2,21.1
2017/9/10,0,28.1,16.7,21.8
2017/9/11,1,27,19.1,22.8
2017/9/12,4.5,25.6,19.1,21.8
2017/9/13,0,27.4,17.9,21.8
2017/9/14,0,24.4,15,18.9
2017/9/15,0,22.6,12.9,16.9
2017/9/16,0,20,12.8,17.1
2017/9/17,4.5,23.4,17,19.7
2017/9/18,3,26.3,16.1,21.6
2017/9/19,0,27.4,15.1,20
2017/9/20,0,24.5,14.8,19.1
2017/9/21,0,25,13,18.4
2017/9/22,0,24,13.1,19.3
2017/9/23,1.5,25.7,17.4,20.5
2017/9/24,0,27.2,15.6,20.4
2017/9/25,0,27.1,16.4,20.2
2017/9/26,0,28,14.3,20.4
2017/9/27,3,25.7,16.8,20.7
2017/9/28,31,17.4,10.3,14.7
2017/9/29,0,23.1,8.9,15.1
2017/9/30,0,23.6,11.9,16.3
2017/10/1,0,24.1,8.4,17
2017/10/2,2,21.5,15.6,18.2
2017/10/3,0,22,13.9,17.5
2017/10/4,0,17.7,8.9,12.9
2017/10/5,0,19.2,8.8,13.3
2017/10/6,13.5,17.3,12.6,14.3
2017/10/7,2.5,22.3,13.9,18.2
2017/10/8,0,26.1,16.7,20.2
2017/10/9,0,26.7,16.6,20.7
2017/10/10,0,27.1,18.1,21.1
2017/10/11,0,26.9,17.7,21.4
2017/10/12,3,19.7,12.6,16
2017/10/13,14,14.9,11.3,13
2017/10/14,0,17.5,13.4,14.8
2017/10/15,8,14.9,10.1,12.7
2017/10/16,18.5,12,9.4,10.7
2017/10/17,1,17.9,9.5,12.7
2017/10/18,0,16.6,9.8,12.2
2017/10/19,14.5,12.5,8.5,10.7
2017/10/20,0,17.4,10.5,14.1
2017/10/21,0,19.2,13.9,16.7
2017/10/22,60.5,16.9,14.7,15.3
2017/10/23,41,15.4,8.3,11.9
2017/10/24,0,15.5,6.8,11
2017/10/25,18,11.7,7.7,9.9
2017/10/26,0,17,7.2,10.7
2017/10/27,0,19.1,5.9,12.1
2017/10/28,4,15.6,12.1,13.8
2017/10/29,47,13.6,11.5,12.5
2017/10/30,1.5,14.1,5.9,9.2
2017/10/31,0,14.2,4,8.4
2017/11/1,0,17.9,2.5,9.2
2017/11/2,0,17.8,4.9,11.1
2017/11/3,0,19.8,6,11.9
2017/11/4,1.5,13.4,5.7,8.7
2017/11/5,0,13,3.5,7.3
2017/11/6,0,18.5,1.7,9.2
2017/11/7,0,19.3,2.7,10.2
2017/11/8,0,14.3,6.6,10.1
2017/11/9,0,12.1,4.4,8.6
2017/11/10,0,18.1,1.2,10
2017/11/11,1.5,16,4.4,9.8
2017/11/12,0,10.9,2,5.5
2017/11/13,0,16.7,0,8.4
2017/11/14,0,11.6,5.7,8.8
2017/11/15,1,14.5,6.2,9.2
2017/11/16,0.5,8.9,0.4,4.5
2017/11/17,0,10.2,0.1,4.6
2017/11/18,1,10.7,1.5,6.1
2017/11/19,0,6.4,-0.4,2.2
2017/11/20,6,6.9,-2.1,2.2
2017/11/21,2,5.6,-0.8,1.8
2017/11/22,1,8.9,-3,4
2017/11/23,3,10.4,1.2,5.7
2017/11/24,0,6.8,0.2,2.7
2017/11/25,0,10.6,-0.1,3.8
2017/11/26,0.5,11,-1.8,4.6
2017/11/27,0,9.6,1,5
2017/11/28,0,13.9,-0.9,5.4
2017/11/29,0,12.3,0.9,6.8
2017/11/30,0,7.7,2.6,5.1
2017/12/1,0,8.9,0.3,3.8
2017/12/2,0,8.5,-0.3,3
2017/12/3,0,10.7,-2.5,3.2
2017/12/4,0,6.7,-2.2,2.8
2017/12/5,1,8,0.4,3.3
2017/12/6,1.5,5.9,-1.4,1.3
2017/12/7,0,8.1,-2.2,1.5
2017/12/8,0,4.7,-2.2,0.7
2017/12/9,0,5.2,-3.7,-0.1
2017/12/10,0,7.3,-4.7,1.7
2017/12/11,0,9.2,-1,3.4
2017/12/12,0,3.7,-1.2,0.5
2017/12/13,0,4.2,-3.1,-0.3
2017/12/14,0,3.8,-4.2,-0.8
2017/12/15,0,5.8,-4.5,0.1
2017/12/16,0,8.7,-3,2.5
2017/12/17,0,2.1,-2.3,-1
2017/12/18,0,4.4,-4.3,-0.6
2017/12/19,0,5.1,-4.1,-0.3
2017/12/20,0,6.1,-4.5,0
2017/12/21,0,6.5,-5.2,-0.1
2017/12/22,0,8,-5.2,0.6
2017/12/23,0,9.3,-3.5,1.9
2017/12/24,0,10.5,-2.9,4.1
2017/12/25,3,8.4,-0.4,4.1
2017/12/26,0.5,6.7,-2.4,0.6
2017/12/27,15,-1.8,-3.3,-2.7
2017/12/28,0.5,2.5,-5.2,-1.9
2017/12/29,0.5,2.9,-7.3,-2
2017/12/30,0,4.9,-3.6,0.4
2017/12/31,0,7.2,-2.3,1.7
2018/1/1,0,5.4,-0.6,1
2018/1/2,4,3.2,-1.2,0.5
2018/1/3,3.5,1.4,-2.8,-1.2
2018/1/4,0,1.4,-2.9,-1.3
2018/1/5,0,2,-4.5,-1.5
2018/1/6,0,4.4,-6.6,-1.6
2018/1/7,0,3.3,-4.1,-0.4
2018/1/8,2.5,6.9,-3.1,2.1
2018/1/9,2.5,8.6,-1.9,3.2
2018/1/10,0.5,5.3,-1.5,1.4
2018/1/11,0,4.4,-2.4,-0.2
2018/1/12,0,2.6,-5.2,-2.4
2018/1/13,0.5,4.5,-7.5,-2.3
2018/1/14,0,1.9,-6.3,-2
2018/1/15,0,8.1,-6.3,0
2018/1/16,0,9.7,-1.4,4
2018/1/17,8.5,6,2.4,4.2
2018/1/18,0,9.1,0.4,4.6
2018/1/19,0,5.7,-1.4,1.9
2018/1/20,0,9.1,-3.3,2
2018/1/21,0,8.6,-3.2,1.1
2018/1/22,13.5,0.3,-2.9,-1.4
2018/1/23,0,2.2,-4.9,-1.8
2018/1/24,4.5,-2.5,-7.1,-4.1
2018/1/25,0.5,-2.1,-8,-5.8
2018/1/26,0,-2.8,-8.1,-5.9
2018/1/27,0,1.7,-11.1,-5
2018/1/28,0,0.3,-8.8,-4
2018/1/29,0,3.7,-5,-0.6
2018/1/30,0,0,-6.5,-3
2018/1/31,0,4.6,-8.8,-2.5
2018/2/1,0,1.7,-2.9,-0.7
2018/2/2,0.5,4,-3.6,0.2
2018/2/3,0,6,-3.2,0.5
2018/2/4,6,3.9,-6.1,-1.1
2018/2/5,1.5,1.9,-5.5,-2.5
2018/2/6,0,1.2,-6.6,-3
2018/2/7,0,3.3,-8.4,-3.3
2018/2/8,0,2.7,-7.3,-2.9
2018/2/9,0,4.7,-8.2,-2
2018/2/10,2,7.9,-5.8,1.2
2018/2/11,2,5.4,-2.7,1.4
2018/2/12,2,0.6,-4.6,-2.2
2018/2/13,0,0.4,-4.3,-2
2018/2/14,0,8.8,-6.9,1.3
2018/2/15,2,6.3,-2.1,1.2
2018/2/16,0,5.7,-2.1,0.6
2018/2/17,1.5,0.8,-5.2,-2.4
2018/2/18,0,2.3,-7.2,-2.9
2018/2/19,0,5.1,-7.2,-1.6
2018/2/20,0,7.1,-4.2,0.9
2018/2/21,0,4,-3.5,-0.4
2018/2/22,0,6.8,-4,0.5
2018/2/23,0,8,-2.5,2.1
2018/2/24,0,9,-3,1.2
2018/2/25,0,5.7,-1.3,0.9
2018/2/26,0,8.5,-3.6,1.1
2018/2/27,0,10.7,-4.6,2.2
2018/2/28,0,11.4,-1.6,5.4
2018/3/1,12.5,13.7,3.6,7
2018/3/2,0,6.4,-1.3,2
2018/3/3,0,14.3,-3.5,4.4
2018/3/4,0,20.2,-1.2,8.8
2018/3/5,17.5,13.3,2.7,6.8
2018/3/6,0,4.9,-1.3,1.2
2018/3/7,0,9.8,-2.3,2.7
2018/3/8,10,11.8,2.9,7.2
2018/3/9,23,11.8,1.2,5.3
2018/3/10,0.5,4.7,-1.5,0.9
2018/3/11,0,12,-3.5,2.7
2018/3/12,0,8.7,-0.5,3.4
2018/3/13,0,18.6,-2.3,6.8
2018/3/14,0,20.4,0.8,10
2018/3/15,0,22,3.3,11.7
2018/3/16,0.5,11.3,0.2,4.6
2018/3/17,0,8.5,-0.8,2.7
2018/3/18,0,16,-2,6.3
2018/3/19,3,10.2,1.8,5.6
2018/3/20,2.5,5.2,0.8,2.9
2018/3/21,1,5.2,0.4,2.9
2018/3/22,4,11.8,3.5,6.8
2018/3/23,0,10.9,2.1,5.6
2018/3/24,0,15.1,-0.1,6.1
2018/3/25,0,15.8,0.8,8.2
2018/3/26,0,21.3,1.2,10.1
2018/3/27,0,22.8,4,11.9
2018/3/28,0,23,4.2,12.8
2018/3/29,0,21.9,4.6,11.6
2018/3/30,0,12.1,0.9,6.3
2018/3/31,0,19,-1.3,8.3
2018/4/1,0,22.9,5.6,13.3
2018/4/2,0,22.2,7.9,14
2018/4/3,0,25.1,8.6,15.9
2018/4/4,0,25.5,5.3,12.3
2018/4/5,0,15.1,3.5,8.5
2018/4/6,2.5,24.2,7.9,15.5
2018/4/7,1,12.5,2.4,7.5
2018/4/8,1.5,10.6,0.4,4.6
2018/4/9,0,14.5,0.8,7.4
2018/4/10,0,19.4,2.1,10.7
2018/4/11,8,21.5,10.6,13.9
2018/4/12,0,19.9,7.2,13.1
2018/4/13,0,14.5,3.6,8.2
2018/4/14,6,18.2,2.3,11.5
2018/4/15,13,14.3,6,10.5
2018/4/16,0,13.2,5.2,8.7
2018/4/17,1.5,17.4,5.5,11.1
2018/4/18,11.5,17.1,8.7,11.4
2018/4/19,0,23.5,6.6,14.4
2018/4/20,0,22.1,8,14.9
2018/4/21,0,29.5,7.8,18.4
2018/4/22,0,27.5,10,18.2
2018/4/23,0,24.8,11.2,17.6
2018/4/24,3.5,21.5,14,17.1
2018/4/25,26,19.8,10.9,15.3
2018/4/26,0,20.8,8.1,13.6
2018/4/27,0,21.2,9.6,14.7
2018/4/28,0,21.9,7.6,14.5
2018/4/29,0,28.1,8.5,17.6
2018/4/30,0,26.2,13.6,18.8
2018/5/1,0,26.7,9.8,18.2
2018/5/2,0.5,24.8,13.4,18.8
2018/5/3,8,21.2,9,15.3
2018/5/4,3.5,15.9,7.2,10.5
2018/5/5,1.5,24,7.1,14.5
2018/5/6,0,26.2,8.7,16.5
2018/5/7,14.5,16,12,14.1
2018/5/8,9,20,11,14.5
2018/5/9,19.5,14.4,8.9,11.4
2018/5/10,5,15,6.4,10.3
2018/5/11,0,22.8,3.9,13.4
2018/5/12,0,22.9,8,15.3
2018/5/13,11,17,12.9,14.8
2018/5/14,3,21.1,11.7,16.1
2018/5/15,0,28.4,9,18.6
2018/5/16,0,30.6,13.6,22.3
2018/5/17,0,28.8,18.2,23
2018/5/18,0,32.1,19.4,24.8
2018/5/19,7.5,21.2,8.4,13.2
2018/5/20,0,21.4,7.6,13.5
2018/5/21,0,25,9.7,15.9
2018/5/22,0,27.5,9.9,19.4
2018/5/23,2,19.9,14.7,17
2018/5/24,0.5,22.1,12.5,17.1
2018/5/25,0,30.5,10,19
2018/5/26,0,26.7,12.9,18.8
2018/5/27,0,26.4,12.4,19
2018/5/28,0,27.8,16,20.7
2018/5/29,0,28,14.9,21.2
2018/5/30,4,21.8,13.9,18.1
2018/5/31,6.5,21.1,12.4,15.6
2018/6/1,0,21.8,12.2,15.7
2018/6/2,0,27.3,10,18.4
2018/6/3,0,29.4,13.3,21.3
2018/6/4,0,30.1,15.5,22.2
2018/6/5,0,27.7,15.9,21.1
2018/6/6,2.5,20.6,17.1,18.4
2018/6/7,0,31.5,16,22.5
2018/6/8,1,31.5,17.8,23.1
2018/6/9,0,25.9,16.5,20.3
2018/6/10,0,23.3,16.3,20
2018/6/11,0.5,24,19.1,21
2018/6/12,4.5,24.8,16,19.9
2018/6/13,0,20.9,12.6,16.1
2018/6/14,0,24.7,11.7,17.4
2018/6/15,0.5,19.7,13.7,15.6
2018/6/16,0,21.1,13.3,15.6
2018/6/17,0,28.9,14.3,20.3
2018/6/18,0,22.9,16.6,18.9
2018/6/19,0,31.4,15.5,22.8
2018/6/20,15,23.4,18.6,21
2018/6/21,1.5,26.4,17.9,21.2
2018/6/22,0,27.5,14.5,20.7
2018/6/23,1,23.3,14.4,18.3
2018/6/24,0,28.5,14.6,20.9
2018/6/25,0,31.1,16.3,23.2
2018/6/26,0,32.9,20.1,26.1
2018/6/27,0,30.8,23.1,26.1
2018/6/28,11.5,26.7,21.1,23.3
2018/6/29,2.5,33.4,21.9,26.7
2018/6/30,0,35.4,21.6,27.1
2018/7/1,0,35.7,22.3,28
2018/7/2,0,36.4,21.9,28
2018/7/3,0,35,21.9,27.5
2018/7/4,9,29.8,20.6,25
2018/7/5,89.5,23,19.2,21.3
2018/7/6,8.5,23.9,19.1,21.2
2018/7/7,3.5,26,20.3,23.1
2018/7/8,0.5,29.5,20.2,24.7
2018/7/9,19.5,32.3,21.4,26.3
2018/7/10,7.5,32.9,21.5,25.3
2018/7/11,0,30.7,21.2,25.3
2018/7/12,0,29.5,22.4,24.9
2018/7/13,0,32,22,26.1
2018/7/14,0,32.8,21.5,27
2018/7/15,0,36.2,23,28.7
2018/7/16,0,35,23.9,28.9
2018/7/17,0,34.8,24,28.4
2018/7/18,0,33.5,22.9,27.7
2018/7/19,0,34.2,23.5,28.2
2018/7/20,0,34.9,24.9,29.3
2018/7/21,0,34.7,24.9,29
2018/7/22,0,34.3,24.4,28.3
2018/7/23,0,33.8,23.1,27.9
2018/7/24,0,33.5,23,27.5
2018/7/25,0,35.3,22,27.7
2018/7/26,0,35.1,23.3,28.3
2018/7/27,0,34.2,22.5,27.4
2018/7/28,3,29.2,22,24.8
2018/7/29,1,33.7,23.7,28
2018/7/30,0,34.9,22.9,28.4
2018/7/31,0,36.5,23.6,29
2018/8/1,0,35.2,24.1,28.6
2018/8/2,0,34.4,21.9,27.6
2018/8/3,0,32.9,22.8,26.9
2018/8/4,0,35.3,20.6,27
2018/8/5,0,37.5,22,28.3
2018/8/6,7.5,33.6,22.4,25.9
2018/8/7,0,31.7,22.4,25.6
2018/8/8,0,32.5,21.1,26.1
2018/8/9,0,33.2,23.6,27.2
2018/8/10,3.5,33.7,22.8,26.8
2018/8/11,5,30.6,22.2,24.8
2018/8/12,0,32.8,21.9,27.1
2018/8/13,1,31,23.7,26.5
2018/8/14,2.5,36,22.9,27.1
2018/8/15,1,34.6,22.3,26.9
2018/8/16,14,28.9,19,23
2018/8/17,0,23.8,14.4,19.2
2018/8/18,0,27.2,13.4,19.6
2018/8/19,0,29,15.4,22.3
2018/8/20,0,32.9,18.3,25.2
2018/8/21,0,37.7,21.9,28.5
2018/8/22,0,38.5,24.6,30.2
2018/8/23,0,37,24.8,29.7
2018/8/24,1,36.2,25.5,29.2
2018/8/25,0,35.4,24,27.4
2018/8/26,0,34.7,23.4,27
2018/8/27,0,33.2,21.2,26.3
2018/8/28,3,29.1,23.3,24.9
2018/8/29,3.5,30.2,22.7,25.2
2018/8/30,0,29.4,22.1,25.4
2018/8/31,40,28,20.5,22.4
2018/9/1,11,23.4,18.9,20.5
2018/9/2,0,26.3,18.9,22.3
2018/9/3,0,31.5,20.3,25.3
2018/9/4,9,29.9,23,25.8
2018/9/5,5,33.2,20.2,24.7
2018/9/6,0,29.9,19.3,23.5
2018/9/7,4.5,26.1,19.1,22.5
2018/9/8,38,22.3,18.8,20.5
2018/9/9,6.5,23.9,17.9,19.7
2018/9/10,28,20.5,17.7,18.8
2018/9/11,0,24.9,16.7,20.2
2018/9/12,0,22.3,17.9,19.1
2018/9/13,22,27.2,17,20.8
2018/9/14,3.5,26,18,21.6
2018/9/15,25.5,23.2,18.9,20.4
2018/9/16,0,27.7,19.2,22.5
2018/9/17,0,26,17.9,21.4
2018/9/18,0,24.7,14.8,19
2018/9/19,0,24.8,12.1,17.2
2018/9/20,10,21.7,14.1,16.8
2018/9/21,1,20.8,15.7,18.8
2018/9/22,1,25.7,17.5,20.5
2018/9/23,0,27,16.1,20.8
2018/9/24,0,26.9,18.1,21.8
2018/9/25,14.5,20.5,14.8,16.9
2018/9/26,5,20.5,14,17
2018/9/27,18,19.3,14.1,16.3
2018/9/28,0,23.4,12.9,17.1
2018/9/29,15.5,18,14.2,15.8
2018/9/30,21,21.7,15.9,18.8
2018/10/1,13,28.5,13.3,20.3
2018/10/2,0,23.7,11,16.9
2018/10/3,0,23.5,15.1,17.8
2018/10/4,0,20.1,15.4,17.9
2018/10/5,0,25.7,17.9,20.9
2018/10/6,0,30.3,17,24.6
2018/10/7,0,27.1,15.2,21.3
2018/10/8,0,25.6,14.5,18.7
2018/10/9,0,25.1,16,19.3
2018/10/10,0,22.9,15.2,18.7
2018/10/11,3,19.4,15,16.3
2018/10/12,1.5,16.6,10.3,14
2018/10/13,0,18.9,7.9,13.6
2018/10/14,0,21.8,10.4,14.8
2018/10/15,0,18.1,11.6,14.1
2018/10/16,0,19.5,10.6,14.3
2018/10/17,0,17.4,9.7,13.3
2018/10/18,7,19.4,9,12.8
2018/10/19,2.5,20.3,10.5,13.9
2018/10/20,0,13.7,9,11.6
2018/10/21,0,18.9,5.9,11.3
2018/10/22,0,20.7,5.6,12.6
2018/10/23,1.5,20.3,8,14
2018/10/24,1,19.3,10.2,13.7
2018/10/25,0,17.7,7.9,11.8
2018/10/26,0,21.5,5.7,13.9
2018/10/27,1.5,21.1,8.9,15.3
2018/10/28,0,18.5,6.3,11.4
2018/10/29,0,17,5,10
2018/10/30,0,16.5,5.9,10.2
2018/10/31,0,15.2,3.7,7.6
2018/11/1,0,14.2,1.8,7.8
2018/11/2,0,16.4,2.1,8.5
2018/11/3,0,17.3,3.5,9.4
2018/11/4,0,18.5,4.8,11.3
2018/11/5,0,21.1,10.1,14.5
2018/11/6,7.5,14.8,11,13
2018/11/7,0,18.3,10.3,13.8
2018/11/8,0,18.9,11.5,14.8
2018/11/9,0,18.8,13.3,15.6
2018/11/10,0,16.1,7.3,12.7
2018/11/11,0,16.5,3.9,9.2
2018/11/12,0,18,5.8,11.3
2018/11/13,0,14.9,9.5,11.4
2018/11/14,0,12.7,3.5,8.7
2018/11/15,0,14.2,3.1,7.4
2018/11/16,0,14,1.6,7.5
2018/11/17,0,12.6,2.5,7.5
2018/11/18,0,14.9,6.5,10.1
2018/11/19,0,15,6.1,9.3
2018/11/20,0,10.9,2.3,5.7
2018/11/21,0,12.9,-0.5,6.2
2018/11/22,0,12.1,4.2,6.8
2018/11/23,0,9.1,1.9,4.3
2018/11/24,0,9,0.5,4
2018/11/25,0,13.3,-1.4,5.4
2018/11/26,0,13.2,2.6,7.7
2018/11/27,0,17.2,2.7,8.8
2018/11/28,0,16.4,2.3,8.7
2018/11/29,0,11.6,3.3,7.3
2018/11/30,0,11.7,1.1,4.8
2018/12/1,0,9.9,-0.2,3.8
2018/12/2,0,13.2,-1.2,6.3
2018/12/3,0,13.7,4.7,9.1
2018/12/4,6,22,9.5,14.4
2018/12/5,1,12,5,8.5
2018/12/6,2.5,14.1,2.5,7.9
2018/12/7,0,12.3,2.7,7.9
2018/12/8,0,7.9,1.3,3.8
2018/12/9,0,4.2,-1.1,1.1
2018/12/10,0,6.6,-2.3,1.3
2018/12/11,2,6.2,-1.6,2.5
2018/12/12,10.5,8.5,0.7,3.6
2018/12/13,0,6.6,-0.5,2.4
2018/12/14,0,2.7,-1.1,0.5
2018/12/15,1,2.4,-3.2,-0.7
2018/12/16,0,5.1,-5.9,-0.1
2018/12/17,1,11.4,0.7,5
2018/12/18,0.5,9.1,0.5,3.9
2018/12/19,7.5,10,-1.2,2.8
2018/12/20,0,7.1,0.7,3.2
2018/12/21,0,8.3,-0.1,3.4
2018/12/22,0,11.1,1.5,5.6
2018/12/23,2.5,8.7,1.7,4.7
2018/12/24,0.5,4.5,-1.8,1.4
2018/12/25,0,5,-5.1,-0.4
2018/12/26,0,8.6,-2.9,2.2
2018/12/27,0,6.6,-1.5,2.5
2018/12/28,4.5,-0.4,-4.3,-2.7
2018/12/29,1,-0.2,-5.7,-3
2018/12/30,0,1.3,-3.6,-1.8
2018/12/31,0.5,3.7,-3.4,-0.7
