年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2017/12/18,3.5,6,-1.3,1.6
2017/12/19,7.5,3.7,-1.8,0.6
2017/12/20,1,2,-1.7,0.2
2017/12/21,8.5,2.9,-3.9,0
2017/12/22,5,3.4,-0.3,2
2017/12/23,5,8.9,2.6,4.8
2017/12/24,0,6.8,0.9,4
2017/12/25,9.5,9.7,0.9,4.1
2017/12/26,0.5,1.8,-3.5,-1
2017/12/27,3,-1.1,-4.4,-2.6
2017/12/28,4,1.3,-2.2,-0.3
2017/12/29,1.5,2.6,-2.1,0.7
2017/12/30,2,2.5,-2,0.1
2017/12/31,2,4.9,-1.8,1.1
2018/1/1,9,6.7,1.8,4.5
2018/1/2,2.5,4.5,-0.6,2
2018/1/3,11,4.3,-3.6,0.8
2018/1/4,1,3,-0.2,1
2018/1/5,2.5,2.1,-0.9,0.5
2018/1/6,4,4.2,-0.9,2.2
2018/1/7,1.5,4.5,-1.2,2.3
2018/1/8,0,4.5,-1.1,2
2018/1/9,13,9.5,2.4,4.3
2018/1/10,3,2.9,-1.9,1.2
2018/1/11,1,0.4,-3.4,-1.7
2018/1/12,0,2.2,-4.7,-1.6
2018/1/13,1.5,2.1,-2.1,0.1
2018/1/14,0,1.7,-4.4,-0.8
2018/1/15,13.5,6.2,-1.5,2
2018/1/16,2.5,8.4,2.6,4.1
2018/1/17,0.5,8.7,3.6,5.2
2018/1/18,7.5,6.2,1.2,3.7
2018/1/19,0.5,4.2,-1.5,1.8
2018/1/20,1,4.2,-3.9,-0.1
2018/1/21,1,0.6,-2.4,-0.9
2018/1/22,0,-0.1,-7.2,-2.7
2018/1/23,13.5,5.2,-3,0.4
2018/1/24,2,-1.8,-7.6,-5.5
2018/1/25,5,-1.7,-7.9,-4
2018/1/26,4.5,-3.3,-5.6,-4.3
2018/1/27,2.5,0,-4.3,-2.5
2018/1/28,4.5,2.3,-1.4,-0.1
2018/1/29,1,1.1,-4.5,-2.3
2018/1/30,2.5,-0.8,-4.9,-3
2018/1/31,1,1.1,-2.9,-1
2018/2/1,0,1.2,-6.4,-1.7
2018/2/2,0,3.2,-9.7,-3.5
2018/2/3,7,6,-5.6,0.4
2018/2/4,6.5,3.8,0,1.7
2018/2/5,1,1.8,-1.6,0.5
2018/2/6,4,3.8,0,1.7
2018/2/7,2.5,0.8,-2,-0.4
2018/2/8,7.5,2.5,-4.1,-1
2018/2/9,0,2.6,-2,0.5
2018/2/10,20,6.8,0.7,3.1
2018/2/11,8.5,2.1,-4.1,-0.3
2018/2/12,1.5,-2.5,-5.5,-4.1
2018/2/13,1.5,-0.6,-5.3,-3.1
2018/2/14,21.5,7,-2.8,1.4
2018/2/15,1,5.6,-2.2,-0.1
2018/2/16,0,2.2,-2.5,-0.4
2018/2/17,4,2.2,-4,-1.6
2018/2/18,2,-1.4,-4.3,-3.1
2018/2/19,1,1.3,-4.3,-0.9
2018/2/20,2,2.3,-4,-0.7
2018/2/21,0,1,-5.2,-1.8
2018/2/22,0,1.3,-6.4,-2.8
2018/2/23,8,3.3,-6.3,-1.2
2018/2/24,7,0.2,-3.6,-1.9
2018/2/25,0,0.4,-4.5,-2.7
2018/2/26,0,1.6,-5.2,-1.9
2018/2/27,1,2,-5.8,-1.4
2018/2/28,0,4.7,-4,1.2
2018/3/1,16,8.5,2.4,4.9
2018/3/2,2,3,-1.7,0.3
2018/3/3,0,8.1,0.5,3.7
2018/3/4,0,11.9,0.3,5.6
2018/3/5,30,4.9,0.1,2.2
2018/3/6,0,2.6,-3.4,-0.3
2018/3/7,0,2.7,-3.7,-0.6
2018/3/8,13,9.7,0.9,6.1
2018/3/9,21.5,11.2,2.1,6.2
2018/3/10,0,3.7,1.3,2.2
2018/3/11,2,6.8,0,3.1
2018/3/12,2,4.7,0.3,2.3
2018/3/13,0,13.4,-0.5,6.6
2018/3/14,0,12.5,7.2,10.2
2018/3/15,1,17.5,4.6,11.1
2018/3/16,7.5,9.5,0.3,3
2018/3/17,0,4.8,-0.8,1.5
2018/3/18,0,9.1,-2,3.6
2018/3/19,0,11.4,0.1,6
2018/3/20,0,4.9,-1.2,1.5
2018/3/21,0,6.1,-3.1,2.7
2018/3/22,35.5,5.6,2.2,4
2018/3/23,0,9.3,1.6,4.8
2018/3/24,0,10.2,2.8,6.1
2018/3/25,0.5,12.2,3.5,8.7
2018/3/26,0,13.3,9.2,10.9
2018/3/27,0,18.3,4.3,10.8
2018/3/28,0,18.6,4.4,12.2
2018/3/29,0,14.4,6.4,11.1
2018/3/30,0,10.2,0.7,6.4
2018/3/31,0,10.7,-1.2,5.6
2018/4/1,0,11.9,6.3,9
2018/4/2,0.5,16.1,7.9,11.5
2018/4/3,0.5,17.4,8.5,12.1
2018/4/4,13,9,2,6
2018/4/5,0,8.3,4.3,5.6
2018/4/6,26.5,6.4,1.5,4.3
2018/4/7,4,8,4.1,5.8
2018/4/8,2.5,10,2.2,5.2
2018/4/9,12,8.7,1.4,4.2
2018/4/10,0,11.3,1,7.6
2018/4/11,6,14.1,5.7,10.4
2018/4/12,0,15.2,8.3,10.9
2018/4/13,0.5,10.1,5.6,7.2
2018/4/14,4,12.7,4,8.6
2018/4/15,33,12.5,5.3,8.7
2018/4/16,1,10.6,5.3,7.5
2018/4/17,0,16.2,5.1,10.7
2018/4/18,0,17.2,9.8,12.4
2018/4/19,0,15.9,9.3,12.3
2018/4/20,0,14.8,9,11.7
2018/4/21,0,21,8.6,15.3
2018/4/22,0,20.1,10.5,15
2018/4/23,0,18.2,11.9,14.2
2018/4/24,15.5,15,10.7,12.9
2018/4/25,13.5,15.4,9.2,12.5
2018/4/26,10.5,13.7,8,10.9
2018/4/27,0,17.8,7.8,12.3
2018/4/28,0,14.1,6.3,10.3
2018/4/29,0,23.6,6.2,15.8
2018/4/30,0,23,11.1,17.8
2018/5/1,0,17,13.9,15.3
2018/5/2,1.5,27.3,13.5,19.3
2018/5/3,21,17.1,10.8,14.1
2018/5/4,9.5,14.7,8.2,11.1
2018/5/5,0.5,15.5,11.5,13.5
2018/5/6,0,20.9,13.4,15.9
2018/5/7,2.5,20.1,12.1,14.9
2018/5/8,0,18.9,10.5,14.2
2018/5/9,0,15.9,10.5,12.8
2018/5/10,5.5,12.8,8.9,10.5
2018/5/11,0,16.8,10.1,13.8
2018/5/12,0,20.6,14.3,16.8
2018/5/13,1,20,14.1,16
2018/5/14,4,14.2,11.5,12.8
2018/5/15,0,23.3,12.2,17.1
2018/5/16,2,25.9,12.5,19.9
2018/5/17,40,19.1,15.2,16.2
2018/5/18,156,17.7,13.8,15.6
2018/5/19,12,15.1,7.5,11.3
2018/5/20,0,17.4,6.2,11.9
2018/5/21,0,17.6,9.7,13.6
2018/5/22,0,26.5,8.1,17.9
2018/5/23,0,24.6,15.5,18.5
2018/5/24,0,19.2,13.6,15.9
2018/5/25,2,20.3,11.2,15.1
2018/5/26,0,20.6,9.7,15.2
2018/5/27,0,18.5,12.6,15.2
2018/5/28,0,24.2,13,17.9
2018/5/29,0,26.1,13.9,20.3
2018/5/30,0.5,26.4,17.2,21.2
2018/5/31,30.5,24.2,16.3,19.1
2018/6/1,12.5,17.9,15.2,15.7
2018/6/2,0,20.6,14.3,16.9
2018/6/3,0,27.4,12.9,20.6
2018/6/4,0,28.1,15.9,22.2
2018/6/5,0,27.7,17.6,21.6
2018/6/6,0,24.7,17.8,21.2
2018/6/7,0,24.8,17.3,20.7
2018/6/8,0.5,27.2,15.4,21.2
2018/6/9,0,20.5,13.8,17.2
2018/6/10,0,23.5,11.2,17.7
2018/6/11,1,22.3,17.7,19.1
2018/6/12,28,18,12.2,15.6
2018/6/13,0,16.4,12.1,13.9
2018/6/14,0,17.1,11.5,13.8
2018/6/15,0,21.9,11.3,16.6
2018/6/16,0,20.4,13.3,16.8
2018/6/17,0,21.6,14.7,17.6
2018/6/18,0,25.8,15.1,20.5
2018/6/19,0,29.2,17.7,23.1
2018/6/20,2,25.4,18.3,21.4
2018/6/21,3.5,22.4,17.6,19.4
2018/6/22,0,22.6,17.4,19.7
2018/6/23,0,27.4,15.7,22.1
2018/6/24,0,24.5,16.5,20.6
2018/6/25,0,22.1,15.3,18.4
2018/6/26,0,29.8,14.2,23.3
2018/6/27,48.5,24,18.6,21.3
2018/6/28,8,23,17.5,20.7
2018/6/29,39.5,27.9,21.5,23.3
2018/6/30,12.5,29.1,21.6,24.3
2018/7/1,0,30.6,22.6,26.3
2018/7/2,0,34.1,22.5,28.2
2018/7/3,0,32.4,23,27.6
2018/7/4,49.5,26.8,23.1,24.7
2018/7/5,2.5,24.3,17.1,18.8
2018/7/6,0.5,24.3,17.8,20.7
2018/7/7,83,21.2,17.1,19.1
2018/7/8,1,29.1,19.5,23.6
2018/7/9,0,30.9,22,25.6
2018/7/10,0,30.4,23.3,26.1
2018/7/11,2.5,24.7,20.3,21.9
2018/7/12,23,22.8,19.6,21.3
2018/7/13,37,23.3,21.8,22.4
2018/7/14,0,27.5,21.6,24
2018/7/15,0,29.8,22,25.5
2018/7/16,0,27.4,23.6,25
2018/7/17,5.5,25.3,22.8,24.1
2018/7/18,0,27.1,22.7,24.2
2018/7/19,0,30,21.6,25.2
2018/7/20,0,30.5,22.7,26.1
2018/7/21,0,30.6,22,26.5
2018/7/22,0,28.9,25.1,26.7
2018/7/23,0,26.4,24.1,24.9
2018/7/24,0,29.1,22.8,25.5
2018/7/25,0,31.7,21.5,26.7
2018/7/26,0,34.4,23.6,28
2018/7/27,0,34.3,23.3,27.8
2018/7/28,0,33.5,22.9,28
2018/7/29,0,35.3,27.6,31
2018/7/30,0,36.2,26.7,30.5
2018/7/31,0,31,25.1,27.6
2018/8/1,0,31.5,24,27.3
2018/8/2,0,32.1,23.4,27.6
2018/8/3,0,30,20.4,25.4
2018/8/4,0,30.1,21.4,25.2
2018/8/5,8.5,27.7,23.4,25.3
2018/8/6,2,24.6,21,22.8
2018/8/7,0,27.8,20.5,23.5
2018/8/8,0,34.6,19.1,27.7
2018/8/9,0,35.9,23.4,29
2018/8/10,2,29.2,24.1,26.3
2018/8/11,1.5,27.2,21.1,24.1
2018/8/12,0,29.9,20.4,24.3
2018/8/13,0,29.7,20.1,24.8
2018/8/14,0,30.8,20.7,26
2018/8/15,32,32.4,22.9,28
2018/8/16,60.5,24.4,19.4,22.2
2018/8/17,5,23.5,16.7,19.3
2018/8/18,0,24.1,14.7,19.4
2018/8/19,0,25,15.4,20.1
2018/8/20,0,29.1,16.1,23.1
2018/8/21,0,35.5,21.8,27.8
2018/8/22,0,32.7,25.7,28.8
2018/8/23,0,37.6,24.2,30.8
2018/8/24,31,30.3,25.3,27.5
2018/8/25,0,30.3,24.5,26.7
2018/8/26,5,26.6,22.2,24.2
2018/8/27,0,25.2,20.5,23
2018/8/28,0,27.9,19,23.2
2018/8/29,0.5,27,20.6,23.8
2018/8/30,68.5,26.6,21.1,22.7
2018/8/31,4,26,21.3,23.8
2018/9/1,0,25.8,19.3,22.2
2018/9/2,0,28.9,17.8,23.1
2018/9/3,0,29.8,19.8,25.1
2018/9/4,19,32.3,21.9,26.9
2018/9/5,0.5,28.4,23.1,25.6
2018/9/6,32.5,28.6,20.8,25.5
2018/9/7,13,23.8,21,22.1
2018/9/8,23.5,23.5,19.1,21.5
2018/9/9,19.5,19.3,15.8,17.3
2018/9/10,72.5,18.4,15.6,17
2018/9/11,0,24.7,13.9,18.8
2018/9/12,0,25.6,13.9,19.8
2018/9/13,0.5,25.8,15.4,21
2018/9/14,0,26.9,19.3,22.3
2018/9/15,0,27,18.5,22.2
2018/9/16,1.5,27.4,20,23.2
2018/9/17,11,25.1,16,21
2018/9/18,0,24.9,13.9,18.9
2018/9/19,0,24.2,12.5,18.6
2018/9/20,0,24.5,14.5,19
2018/9/21,9.5,25.6,14.5,19.1
2018/9/22,21.5,22.8,16.2,19.9
2018/9/23,0,25,17.4,21.1
2018/9/24,0,26.2,18,21.6
2018/9/25,2,20.2,14.4,17.6
2018/9/26,0,22.9,11.3,16.8
2018/9/27,5,17.3,13.9,15.3
2018/9/28,0,22,13.7,17.2
2018/9/29,0,21.7,13.8,17.6
2018/9/30,16.5,19.9,15.9,18
2018/10/1,48.5,24.3,17.4,20.7
2018/10/2,2,21.9,16.7,19.2
2018/10/3,0,23.1,13.7,18.4
2018/10/4,0,22.9,11.7,17.2
2018/10/5,0,25,14.1,19.4
2018/10/6,0,30.1,17.8,23.4
2018/10/7,0,27.4,17.8,20.6
2018/10/8,0,22.5,14.7,18.3
2018/10/9,5.5,20.6,13.7,15.9
2018/10/10,11.5,22.3,13.3,17.6
2018/10/11,13.5,18,15.2,16.6
2018/10/12,6,19.2,13.3,15.6
2018/10/13,0,20,10,14.5
2018/10/14,0,20.8,8.9,14.3
2018/10/15,0,19.6,10,14.2
2018/10/16,0,19.7,9.1,13.5
2018/10/17,0,17.4,7.7,12.2
2018/10/18,0,17.3,6.2,11.4
2018/10/19,0,19.4,7,13.2
2018/10/20,0,19.9,9.4,14.3
2018/10/21,0,19.5,7.4,12.9
2018/10/22,0,20.3,7.4,13
2018/10/23,0,21.7,7.9,14.8
2018/10/24,13,20.7,11.5,15.7
2018/10/25,0,18.5,8.1,12.4
2018/10/26,0,21.2,7.3,14.2
2018/10/27,19,18.1,13,15.7
2018/10/28,16,16.6,10.1,12.3
2018/10/29,23.5,16.2,9.4,12.8
2018/10/30,14.5,13.2,7.6,10.7
2018/10/31,5.5,13.3,8.5,10.8
2018/11/1,4.5,13.8,6.6,9.7
2018/11/2,0,16.1,4.5,9.9
2018/11/3,0,17.2,6.6,11.3
2018/11/4,0,18.3,9,12.3
2018/11/5,0,17.2,6.3,11.6
2018/11/6,0,15.6,5.9,10.8
2018/11/7,0,15.7,7.2,11.1
2018/11/8,0,19.1,6.1,13
2018/11/9,9,19.5,14.4,17.3
2018/11/10,10,18.1,7.5,13.9
2018/11/11,0,14.9,6.1,10.6
2018/11/12,0,14,6.9,9.7
2018/11/13,0,12.8,5,8.7
2018/11/14,0,13.8,3.6,8.2
2018/11/15,0,11.6,6.6,9.5
2018/11/16,7.5,14.7,7.7,10.2
2018/11/17,23,11.1,5.4,8.5
2018/11/18,0,12.4,3.9,7.2
2018/11/19,5,12,5.1,8
2018/11/20,0,10.7,3.1,6.2
2018/11/21,6.5,10.2,2.4,7.1
2018/11/22,4,8.8,4.9,6.3
2018/11/23,0,5.4,1.5,4
2018/11/24,0,8.1,1,4.8
2018/11/25,4.5,12.4,-0.2,6.6
2018/11/26,0.5,12.4,2.8,8.6
2018/11/27,3.5,16.2,2.7,10.6
2018/11/28,1,14.6,4,9.4
2018/11/29,2.5,8.7,3.4,5.4
2018/11/30,0,6.3,1.2,4.2
2018/12/1,2.5,8.2,1.1,4.2
2018/12/2,0,10.4,0.7,4.8
2018/12/3,0,15.5,1.7,8.3
2018/12/4,22,14.5,9.9,11.9
2018/12/5,1,11.9,2.1,7.1
2018/12/6,5,3.6,0.9,2.3
2018/12/7,3,12.4,0.1,3.8
2018/12/8,6,1,-2,-0.6
2018/12/9,2.5,1.5,-2.2,-0.6
2018/12/10,1,1.8,-1.6,0.3
2018/12/11,0,2.8,-1.7,0.2
2018/12/12,7.5,9.2,0.1,3.4
2018/12/13,14,4.8,0.3,2.5
2018/12/14,9,2.7,-1.5,0.6
2018/12/15,0,3.4,-2.3,0.3
2018/12/16,6.5,4.1,0,2.2
2018/12/17,21,8,2.8,4.6
2018/12/18,4,6.2,1.7,4
2018/12/19,8,6,0.6,3
2018/12/20,0,7.3,3.5,5.4
2018/12/21,0,8.1,2.5,5.1
2018/12/22,3.5,8.2,0.6,3.8
2018/12/23,5.5,6.8,0.1,3.3
2018/12/24,0.5,5.1,1.4,2.9
2018/12/25,2.5,4.2,1,2.2
2018/12/26,3.5,7.2,0.8,3.6
2018/12/27,2.5,0.8,-4,-1.9
2018/12/28,3,0,-3.9,-1.7
2018/12/29,1,0.9,-2.7,-0.9
2018/12/30,1,1.7,-2,-0.5
2018/12/31,8.5,4.1,-2.5,0.5
