年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2016/3/31,0,22.3,11.2,16
2016/4/1,14.5,16,13.4,14.7
2016/4/2,0,19.8,11.2,15.5
2016/4/3,11.5,21.2,14,17.3
2016/4/4,14.5,20.4,13.6,16.3
2016/4/5,0,18,11.6,14.7
2016/4/6,0,21.7,10.1,16.4
2016/4/7,22.5,22.5,14.7,18.9
2016/4/8,0,19,13,15.9
2016/4/9,0,21.7,11.1,16.6
2016/4/10,0,20.7,13.1,16.9
2016/4/11,0,15.3,7.8,11.8
2016/4/12,0,16.9,5.2,11.8
2016/4/13,19,20.2,12.7,16.7
2016/4/14,5.5,24.2,15.4,18.8
2016/4/15,0,19.9,11.6,15.9
2016/4/16,0,22.6,8.3,16
2016/4/17,1,26.4,17.1,21.1
2016/4/18,0,17.5,13.4,15.6
2016/4/19,0,20.8,10.1,15.7
2016/4/20,0,21.6,9.7,15.9
2016/4/21,29,21.8,14.8,17.8
2016/4/22,3.5,24.4,16.9,20.2
2016/4/23,11,25.9,14.7,18.7
2016/4/24,0.5,21,14.3,17.3
2016/4/25,0,24.2,13.2,18.3
2016/4/26,0,25.9,14.4,19.3
2016/4/27,9,20.8,16.9,18.1
2016/4/28,14,19.4,13.7,16.5
2016/4/29,0,17.2,10.6,13.8
2016/4/30,0,20.5,7.5,15.3
2016/5/1,0,25.5,12.6,19
2016/5/2,0,26.3,14.3,20.7
2016/5/3,3,23.4,19.3,21.3
2016/5/4,0.5,25.1,17.7,21.1
2016/5/5,0,24.9,17.4,21.3
2016/5/6,9.5,22,16.4,18.1
2016/5/7,0,23.4,16.3,19.7
2016/5/8,0,25.3,14.2,20
2016/5/9,31.5,20.4,14.2,16.8
2016/5/10,36,24,16.9,20.5
2016/5/11,20,24.1,16.5,20
2016/5/12,0,25.4,14.3,19.4
2016/5/13,0,24,14.7,20
2016/5/14,0,26.8,16.5,21.5
2016/5/15,0,26.7,16.9,21.9
2016/5/16,27.5,27.5,15.4,22.3
2016/5/17,5,23.2,13.4,17.9
2016/5/18,0,26.6,11.4,18.9
2016/5/19,0,27.3,15.2,20.7
2016/5/20,0,23.8,17.3,20.4
2016/5/21,0,28.8,16.2,22.5
2016/5/22,0,24.7,16.4,21
2016/5/23,0,30.5,17.6,23.1
2016/5/24,0,28.2,18.1,23.2
2016/5/25,0,25.4,20.9,23.2
2016/5/26,9,28.5,21.1,23.7
2016/5/27,1,27.1,19,23.4
2016/5/28,4.5,22.9,18.3,20.6
2016/5/29,5,23.9,17.8,20.6
2016/5/30,9,26.4,18.1,21.7
2016/5/31,0,26.4,21,23.6
2016/6/1,0,25.2,17.7,21.7
2016/6/2,0,24.7,16.6,20.1
2016/6/3,0,25,13.2,20.4
2016/6/4,0,26.2,17.3,21.7
2016/6/5,4,23.5,17,20.2
2016/6/6,0,25.2,16.8,21.3
2016/6/7,12,22.2,19.8,20.9
2016/6/8,0,26.6,18.9,22.4
2016/6/9,0,27.8,21.6,23.9
2016/6/10,0,30.8,20.9,25.3
2016/6/11,0,28.2,22,24.9
2016/6/12,12.5,27.8,22.1,24
2016/6/13,2,25.8,20.8,22.7
2016/6/14,0,30,21.2,24.9
2016/6/15,0,29.3,21.5,25.4
2016/6/16,26,25.5,22,23.4
2016/6/17,0.5,28.7,21.5,25
2016/6/18,0,31.5,20.4,25.7
2016/6/19,20,24.7,19.4,22.7
2016/6/20,0,28,22.8,24.9
2016/6/21,67,29.6,20.7,24.6
2016/6/22,4.5,27.2,23.4,24.7
2016/6/23,27.5,29.6,23.2,26.3
2016/6/24,5,27.9,20.4,24.6
2016/6/25,12,27.5,19.3,23.8
2016/6/26,0,28.9,17.9,23.2
2016/6/27,29,28,18.9,22.9
2016/6/28,6.5,23.4,18.8,21.6
2016/6/29,7,26.5,21.3,23.6
2016/6/30,0.5,27.8,23,25
2016/7/1,0,30.6,22,26
2016/7/2,0,32.4,25.9,28.9
2016/7/3,0,33.4,27.2,29.7
2016/7/4,0,32.3,25.3,27.9
2016/7/5,0,32,25.8,28.8
2016/7/6,0,32.1,26.5,29
2016/7/7,0,33.3,25.3,28.8
2016/7/8,3.5,29.6,23.1,26.3
2016/7/9,43,28.7,22.7,25.1
2016/7/10,0,31,24.3,27.2
2016/7/11,0,31.7,25.4,27.5
2016/7/12,0,33.5,25.5,28.7
2016/7/13,15.5,29.7,26,27.9
2016/7/14,3.5,31.9,25.6,28.1
2016/7/15,0,28.8,24.2,26
2016/7/16,0,31.7,23.1,27.4
2016/7/17,0,30.9,26.4,28.2
2016/7/18,0,32.8,25.5,28.9
2016/7/19,0,33.2,25.1,29
2016/7/20,0,33.2,24.9,28.6
2016/7/21,0,33.2,24.2,28
2016/7/22,0,32.9,24.7,27.9
2016/7/23,0,30.4,24.5,27.1
2016/7/24,0,29,24.5,26.9
2016/7/25,0,29.2,24.4,26.6
2016/7/26,3.5,30.2,24.6,27
2016/7/27,0,31.8,24.4,27.6
2016/7/28,0,32.3,26,29
2016/7/29,0,31,24.7,28
2016/7/30,0,32,25.7,28.3
2016/7/31,0,34.6,24.4,28.8
2016/8/1,0,35.2,25.6,30.1
2016/8/2,0,34.1,25.4,29.5
2016/8/3,0,33.7,25.2,29.1
2016/8/4,0,35.3,26.1,29.5
2016/8/5,0,34.1,26.6,29.4
2016/8/6,0.5,34,25.9,28.4
2016/8/7,0,34.3,24.7,28.6
2016/8/8,0,36.4,25.1,30.5
2016/8/9,0,35.4,25.7,30.5
2016/8/10,0,33.5,25.7,29.7
2016/8/11,0,34.4,23.6,29.1
2016/8/12,0,33,24.2,28.5
2016/8/13,0,33.8,25.6,29.3
2016/8/14,0,33.2,25.7,29.4
2016/8/15,0,35.9,27.2,30.4
2016/8/16,0,33.5,26.9,29.7
2016/8/17,0,35.2,27.2,29.9
2016/8/18,0,35.3,27.4,30.8
2016/8/19,0,36.2,27.1,30.2
2016/8/20,0,36.1,27.2,31
2016/8/21,0,36.9,26.6,30.5
2016/8/22,0,36.8,27.5,30.9
2016/8/23,0,35.4,27.2,30.4
2016/8/24,0,34.3,26.4,29.5
2016/8/25,0,32.9,26.4,29.3
2016/8/26,3,32.5,25.5,28.7
2016/8/27,0,31,25.4,27.4
2016/8/28,0,33,24.6,27.8
2016/8/29,60.5,27.2,23,24.7
2016/8/30,0,28.8,22.8,25.6
2016/8/31,0,30.9,24.9,27.8
2016/9/1,0,32.5,21.5,26.6
2016/9/2,0,31.3,21.5,26.8
2016/9/3,1,33.3,23.7,27.6
2016/9/4,2.5,33.5,24.4,27.5
2016/9/5,2.5,30.3,24.2,26.3
2016/9/6,6,32.1,24.2,26.8
2016/9/7,0,33,24.2,28
2016/9/8,13.5,29.4,24.2,26.4
2016/9/9,0,29.7,21.9,25.6
2016/9/10,0,30.2,20.5,25.5
2016/9/11,0,31.7,22.4,26.3
2016/9/12,15.5,31.4,23.5,27.1
2016/9/13,11.5,27.6,23.8,25.8
2016/9/14,4,26.9,23.7,24.7
2016/9/15,1.5,29.2,22.9,25.4
2016/9/16,0,29.9,23.2,26
2016/9/17,0,32,24.3,27.7
2016/9/18,42,27.3,24,25.8
2016/9/19,9.5,28.7,22.2,25.2
2016/9/20,105,23,21.1,22.2
2016/9/21,0,24.8,20.7,22.7
2016/9/22,16,27.1,20.9,23.5
2016/9/23,0.5,27,22.4,23.8
2016/9/24,0,25.3,20.7,22.9
2016/9/25,6.5,30.1,22.1,24.8
2016/9/26,2,30.9,22.9,26.2
2016/9/27,0,31.1,22.6,26.5
2016/9/28,23,29.1,24.7,26.2
2016/9/29,4,28.2,21.1,24.1
2016/9/30,0,27.6,19.9,23.3
2016/10/1,1,29.4,22.4,25.1
2016/10/2,0,30.5,24.5,27.1
2016/10/3,7,27.2,20.3,23.6
2016/10/4,0,29,20.9,24.4
2016/10/5,3,28.7,20.3,25
2016/10/6,0,28.2,20.7,24.4
2016/10/7,0,27,17.5,22.3
2016/10/8,0,30.3,20.4,25.6
2016/10/9,26.5,26.3,17.6,21.8
2016/10/10,0,22.5,15.9,18.7
2016/10/11,0,23.5,14.7,18.8
2016/10/12,0,23.6,15.9,19.4
2016/10/13,0,20.3,16.4,18
2016/10/14,0,21.2,14.6,17.6
2016/10/15,0,24.5,12,18.4
2016/10/16,0,25.1,16,20.6
2016/10/17,25,26.4,17.7,22.1
2016/10/18,0,28.1,20.4,23.7
2016/10/19,1,26.1,19.9,22.8
2016/10/20,0,26.1,20.1,22.7
2016/10/21,0,21.6,16.8,19.2
2016/10/22,8.5,19.1,14.8,16.7
2016/10/23,1,21,16.5,18.8
2016/10/24,0,21.2,14,17.1
2016/10/25,7,20.7,12.7,17.2
2016/10/26,0,26.4,18.2,22
2016/10/27,0,22.4,14.7,19.1
2016/10/28,9,18.8,13.7,16.4
2016/10/29,0,21.1,13,17.6
2016/10/30,0,18.1,10.1,14.1
2016/10/31,0,20.2,10.2,15.3
2016/11/1,11,19.3,12.3,15.1
2016/11/2,0,18.3,8.7,13.3
2016/11/3,0,17.1,9.8,14.2
2016/11/4,0,17.9,8.8,13.5
2016/11/5,0,20,8.7,13.9
2016/11/6,0,19.2,9.9,13.6
2016/11/7,0,18.7,7.7,12.9
2016/11/8,19,14.9,11.2,13.1
2016/11/9,0,14.1,7.7,11.2
2016/11/10,0,12.8,7.1,10
2016/11/11,2.5,17.9,9.1,13.4
2016/11/12,0,19.8,10.1,14.1
2016/11/13,0,21.6,10.2,15.5
2016/11/14,0.5,19.9,14.1,16.5
2016/11/15,2,21.3,13.3,17.3
2016/11/16,0,15.4,9.1,12.6
2016/11/17,0,17.6,7,12.4
2016/11/18,0,19.3,7.9,14.1
2016/11/19,8.5,22.8,14.4,18.3
2016/11/20,0,23,16.3,18.8
2016/11/21,2,17.3,14.8,15.7
2016/11/22,0,20.5,13.9,16.7
2016/11/23,0.5,16.8,8.1,12.1
2016/11/24,8,15.5,6.5,9.9
2016/11/25,0,14.2,7,9.9
2016/11/26,1,17.1,6.1,11.4
2016/11/27,35.5,13.8,11.8,12.6
2016/11/28,0,13.7,8.2,11.9
2016/11/29,0,14.4,7.3,10.6
2016/11/30,0,13.2,7.7,10.3
2016/12/1,0,16.4,9.6,13.6
2016/12/2,0,14.6,7.6,11.6
2016/12/3,0,16.7,5.9,10.8
2016/12/4,6.5,17.2,7.9,12.2
2016/12/5,0,17.1,11.4,14.3
2016/12/6,0,14.7,7.1,11.3
2016/12/7,0,13,3.7,8.1
2016/12/8,0,14.4,6.6,9.8
2016/12/9,1,16.6,5.7,10.5
2016/12/10,0,11.7,4.4,9.2
2016/12/11,0,11,3.3,6.8
2016/12/12,0,11.1,1.9,7.1
2016/12/13,47,11.9,7.8,9.9
2016/12/14,0.5,12.2,5.3,9.3
2016/12/15,0,9.7,2.9,6.1
2016/12/16,0,8.3,2.5,6.3
2016/12/17,0,12.1,2,6.8
2016/12/18,0,13.9,3.5,8
2016/12/19,0,15.6,3.6,9
2016/12/20,0,15.8,7.5,10.9
2016/12/21,0,18.4,6.8,11.8
2016/12/22,18,21.5,11.9,18.1
2016/12/23,0,15.8,8.7,11.9
2016/12/24,0,11.3,7.2,9.2
2016/12/25,0,12.8,5.8,8.7
2016/12/26,0,17.3,5.1,10.5
2016/12/27,19.5,18.8,6.6,13.1
2016/12/28,0,7.9,3.3,5.5
2016/12/29,0,9.9,1.3,5.7
2016/12/30,0,9.1,3.4,6.5
2016/12/31,0,11.5,2,6.1
2017/1/1,0,12.5,2.4,7.1
2017/1/2,0,13.6,3,8.1
2017/1/3,0,14.3,5.8,9.4
2017/1/4,0,14.4,3.7,8.6
2017/1/5,0,10.4,6.3,7.9
2017/1/6,0,10,3.5,7.1
2017/1/7,0,11.5,0.7,6.4
2017/1/8,30,8,6.2,7
2017/1/9,0,12.1,4.9,9
2017/1/10,0,13.5,8.2,10.7
2017/1/11,0,10.2,5.8,7.9
2017/1/12,0,8.8,5.1,7.3
2017/1/13,0,9.3,5.1,7.4
2017/1/14,0,7.3,0,4.3
2017/1/15,0,5.7,0.5,3.1
2017/1/16,0,7,4.2,5.2
2017/1/17,0,8.8,2.5,5.7
2017/1/18,0,11.2,0.5,5.7
2017/1/19,0,10.5,3.9,7
2017/1/20,0.5,11.2,2.1,5.8
2017/1/21,0,7.8,3.1,5.3
2017/1/22,0,10,1.6,4.9
2017/1/23,1,5.6,0.7,2.6
2017/1/24,2.5,6.2,0.2,2.5
2017/1/25,0,7.4,-1.1,3.1
2017/1/26,0,9.6,-1,3.8
2017/1/27,0,15.4,1.7,8.2
2017/1/28,0,12.1,4.7,8
2017/1/29,0,13.3,3.1,8.4
2017/1/30,1.5,13.6,5.6,9.9
2017/1/31,0,7.2,2,4.5
2017/2/1,0,8.5,-0.2,4.7
2017/2/2,0,8.8,4,6.4
2017/2/3,0,11.8,4.7,8.5
2017/2/4,0,12.8,1.6,7
2017/2/5,11,12.2,5.7,8.3
2017/2/6,2.5,11.6,4.5,8.3
2017/2/7,0,6.9,3.8,5
2017/2/8,0,8,3.1,5.4
2017/2/9,10,6.6,3.1,4.6
2017/2/10,0,6.8,2.2,4.3
2017/2/11,0,7.3,2.2,4.1
2017/2/12,0.5,7.8,1.3,4
2017/2/13,0,9,0.3,4.7
2017/2/14,0,8.9,0.4,4.1
2017/2/15,0,9.9,1.9,5.5
2017/2/16,0,14.2,1,8.5
2017/2/17,0.5,17.1,8.6,12.9
2017/2/18,0,12.9,6.3,9.1
2017/2/19,0,10.8,3.7,7.1
2017/2/20,2,17.8,5.5,13.1
2017/2/21,0,8.2,3,4.9
2017/2/22,1.5,13.2,0,6.6
2017/2/23,6.5,17.6,8,13
2017/2/24,0,9.3,4.4,6.4
2017/2/25,0,10.5,1.9,6.3
2017/2/26,0,11.4,2.6,7.4
2017/2/27,0,10.2,4.3,6.9
2017/2/28,0,11.1,0.8,6.1
2017/3/1,0,13.6,2,7
2017/3/2,1.5,14.6,7,9.6
2017/3/3,0,11.7,5,8.5
2017/3/4,0,15.4,3.9,9.3
2017/3/5,0,16,5.4,10.4
2017/3/6,0,14.3,8,11
2017/3/7,0,9.5,4.4,7
2017/3/8,0,9.8,1.9,5.9
2017/3/9,0,10.5,1.7,6.8
2017/3/10,0,13.3,4.3,8.9
2017/3/11,0,11.9,3.4,7.8
2017/3/12,0,13.3,1.9,8
2017/3/13,4,11.2,6.7,9
2017/3/14,0,13,6.8,9.3
2017/3/15,0,11.1,5.3,7.7
2017/3/16,0,11.7,6,8.6
2017/3/17,0,13.4,3.2,8.6
2017/3/18,0,14.3,3.3,9
2017/3/19,0,16.9,3.8,10.6
2017/3/20,0,16.6,5.9,11.8
2017/3/21,15,11.8,7.6,9.4
2017/3/22,0,13.2,6.4,9.6
2017/3/23,0,12.7,5.8,9.3
2017/3/24,0,12,6.6,8.9
2017/3/25,0,12.1,5.2,8.6
2017/3/26,1,12.4,5.6,9.4
2017/3/27,2.5,14.6,6.6,9.6
2017/3/28,0,14.2,4.1,9.2
2017/3/29,0,16.4,6.5,11.1
2017/3/30,0,20.4,9.8,14.5
2017/3/31,11,13.8,5.6,9
2017/4/1,1,12.8,5.9,8.4
2017/4/2,0,15.4,3.8,9.7
2017/4/3,0,17.5,3.9,11.3
2017/4/4,0,20.2,8.4,14.4
2017/4/5,0,20.9,8.9,15.3
2017/4/6,0.5,21.5,14.5,18.1
2017/4/7,13,20.6,16.5,18.3
2017/4/8,3,21,16.9,19.4
2017/4/9,6,20,11.9,16.3
2017/4/10,1,14.7,9.8,12.1
2017/4/11,5.5,16.1,11.7,13.3
2017/4/12,0,16.8,9.7,13.8
2017/4/13,0,19.2,6,13.1
2017/4/14,0,22.6,9,16.3
2017/4/15,0,23.9,17.3,19.6
2017/4/16,0,22.3,14.3,18.6
2017/4/17,14.5,22.5,16,19.3
2017/4/18,10,21.1,14.6,18.6
2017/4/19,0,21.5,13.2,17.2
2017/4/20,0,18.9,10.2,15.1
2017/4/21,0,18.6,12.8,15.8
2017/4/22,0,20.2,11.3,15.7
2017/4/23,0,19.9,8.4,14.5
2017/4/24,0,23,9.7,16.6
2017/4/25,0,23,13.5,18
2017/4/26,8.5,18.3,14,16.2
2017/4/27,0,19.3,13.1,15.5
2017/4/28,0,21.3,9.3,15.7
2017/4/29,0,22.9,10.9,16.7
2017/4/30,0,26,11.1,19.2
2017/5/1,0,26,15,20
2017/5/2,0,23.9,12.7,17.5
2017/5/3,0,22.9,13.7,18.2
2017/5/4,0,23.9,13.4,18.7
2017/5/5,0,24.3,15.3,20
2017/5/6,0,24.4,18.3,21.1
2017/5/7,0,25.8,17.4,20.9
2017/5/8,0,27.4,14.8,21.1
2017/5/9,12,22.4,13.9,18.5
2017/5/10,0,23.7,14.3,18.4
2017/5/11,0,25.5,16.8,20.7
2017/5/12,1.5,26.4,16.8,21.6
2017/5/13,32.5,20.2,15.4,17.9
2017/5/14,0,25.2,15.7,20.4
2017/5/15,0,24.3,17.6,20.4
2017/5/16,0,21.6,14.7,18.4
2017/5/17,0,23.7,14.8,19.1
2017/5/18,0,25.5,15.4,20.3
2017/5/19,0,26.8,14.2,20.4
2017/5/20,0,25.7,15.6,21.1
2017/5/21,0,26.2,17.8,22.1
2017/5/22,0,26.2,17.9,22.5
2017/5/23,0,25.7,17.8,22.2
2017/5/24,0,24.4,19.3,21.2
2017/5/25,16.5,22.8,18.3,20.2
2017/5/26,0,27.5,17.7,22.1
2017/5/27,0,24,16,19.6
2017/5/28,0,25.8,15.4,20.9
2017/5/29,0,26.5,17.1,22
2017/5/30,0,29.1,18.9,23.5
2017/5/31,0,28,21.3,24.1
2017/6/1,2.5,28,17.7,22.8
2017/6/2,1.5,25.7,17.4,20.8
2017/6/3,0,24.7,14,19.7
2017/6/4,0,25.7,16.4,21
2017/6/5,0,26.3,14.7,21.1
2017/6/6,0,26,15.9,21.4
2017/6/7,19.5,22.2,17.7,20.1
2017/6/8,3,26.5,18.7,22.1
2017/6/9,0,28.2,18.1,22.3
2017/6/10,0,27.4,16.9,22.4
2017/6/11,0,24.9,18.5,22
2017/6/12,0,24.4,16.5,20.1
2017/6/13,0,24.4,15,20
2017/6/14,0,26.3,16.4,21.3
2017/6/15,0,29.8,16.8,22.9
2017/6/16,0,28.3,18.8,23.8
2017/6/17,0,28,17.8,22
2017/6/18,0,28.4,20.2,23.7
2017/6/19,0,28.8,19.1,24
2017/6/20,0,29.8,20.6,24.8
2017/6/21,15.5,28.5,20.8,24.1
2017/6/22,0,25.9,20.4,22.4
2017/6/23,0,30.8,19.2,24
2017/6/24,7.5,28,21.4,23.6
2017/6/25,18,25.8,21.7,23.2
2017/6/26,0,27.3,22.4,24.3
2017/6/27,0.5,25.9,21.6,23.3
2017/6/28,10.5,26.1,21.6,23.2
2017/6/29,0.5,25.9,22.4,24.2
2017/6/30,14.5,29.6,23.9,26.3
2017/7/1,21,30.7,23.8,27.1
2017/7/2,0,33.5,24.5,27.5
2017/7/3,0,31.5,26.2,28.8
2017/7/4,7.5,30.8,25.9,27.8
2017/7/5,12,26.7,23.2,24.6
2017/7/6,0,30.2,22.5,25.7
2017/7/7,12,29.4,23.4,25.9
2017/7/8,0,30.5,24.8,27.3
2017/7/9,1.5,30.7,24.7,26.6
2017/7/10,0,31,24.1,27.2
2017/7/11,0,33,25.8,29
2017/7/12,0,33.2,26,28.6
2017/7/13,0,33.4,25.9,29
2017/7/14,0,32.6,25.1,28.4
2017/7/15,0,31,24.9,28.3
2017/7/16,0,34.3,25,29.1
2017/7/17,0,32.9,26.3,29.5
2017/7/18,0,30.6,25.5,27.6
2017/7/19,0,32.8,25.1,28.5
2017/7/20,0,34.5,24.7,28.8
2017/7/21,0,34.4,26.1,29.2
2017/7/22,0,32.2,26,29.1
2017/7/23,0,32.2,26.6,29
2017/7/24,0,32.7,26.4,29.3
2017/7/25,0,32.7,28.3,29.6
2017/7/26,0,33.4,27.1,29.7
2017/7/27,0,33.3,26.3,29.7
2017/7/28,0,32.3,27.3,29.4
2017/7/29,0,36.8,27.3,30.4
2017/7/30,30,32.4,25.8,29.4
2017/7/31,0,33,27.5,29.9
2017/8/1,0,35,27.5,30
2017/8/2,0,35.1,25.7,29.7
2017/8/3,0,34.5,25.9,29.4
2017/8/4,10,34.5,26.6,29.4
2017/8/5,0,34.7,26.5,30.2
2017/8/6,0,37.2,26.6,31.3
2017/8/7,149.5,31.3,25.4,27.1
2017/8/8,3.5,33.8,26.1,29
2017/8/9,0,34.4,24.5,28.9
2017/8/10,0,34.7,26.9,29.9
2017/8/11,0,35.4,27.8,30.4
2017/8/12,0,33.2,27,29.3
2017/8/13,0,32.3,24.2,28.2
2017/8/14,0,32.1,23.9,28
2017/8/15,0.5,31.9,24.7,27.6
2017/8/16,1.5,34.1,26.1,28.8
2017/8/17,7.5,30.9,25.6,28.2
2017/8/18,0,32.5,27.5,29.3
2017/8/19,0,33.5,26.1,29.4
2017/8/20,0,32.5,24.9,28.6
2017/8/21,0,34.1,25.1,29.6
2017/8/22,3.5,32.8,26.3,29.9
2017/8/23,0,35.9,26.8,30.3
2017/8/24,0,35.4,27,30.6
2017/8/25,0,35.3,27,30.5
2017/8/26,2,31.9,24.5,28.3
2017/8/27,0,33.4,23,27.8
2017/8/28,0,31.3,24.6,27.7
2017/8/29,0,32.4,25.9,29
2017/8/30,0,33.3,25.6,28.6
2017/8/31,0,31.3,24.5,27.4
2017/9/1,0,30.9,22.7,26.2
2017/9/2,0,30.5,21.6,25.7
2017/9/3,0,30.2,23.3,25.7
2017/9/4,0,27.2,20.1,23.7
2017/9/5,0,27.1,21.8,24.2
2017/9/6,1.5,29.7,22.2,25.9
2017/9/7,9,32.1,24.8,27.3
2017/9/8,0,30.2,23.7,26.2
2017/9/9,0,31.8,20,25.6
2017/9/10,0,32.1,22.9,26.9
2017/9/11,0,31.6,23.5,27.4
2017/9/12,11.5,28.4,23.4,25.4
2017/9/13,0,30.3,21.5,25.4
2017/9/14,0,29.3,21.5,24.8
2017/9/15,0,25.7,20.5,23.1
2017/9/16,31,22.3,19.4,20.8
2017/9/17,13.5,29.6,19.5,24.4
2017/9/18,0,29,21.5,25.2
2017/9/19,0,28.9,19.6,23.8
2017/9/20,0,26.8,21.3,23.6
2017/9/21,0,27.3,19.8,23.2
2017/9/22,3,22.1,18.9,20.4
2017/9/23,0,25.8,20,22.8
2017/9/24,0,26.5,20.7,23.2
2017/9/25,0,28.9,18.8,23.5
2017/9/26,0,27.9,19.2,23.7
2017/9/27,0,27.7,20.5,24.4
2017/9/28,20.5,24.6,17.9,22.3
2017/9/29,0,26.1,14.4,20.4
2017/9/30,0,25.4,17.5,20.8
2017/10/1,0,25.5,14.1,20.3
2017/10/2,27,22.6,19.7,21.1
2017/10/3,0,26.8,19.8,22.6
2017/10/4,0,22.7,15.6,19.3
2017/10/5,0,23.9,15,19.5
2017/10/6,10,22.3,16.8,19.4
2017/10/7,0,26,17.1,21.3
2017/10/8,0,28.5,20.5,23.7
2017/10/9,0,28.6,20.3,23.8
2017/10/10,0,28.4,19.6,23.8
2017/10/11,0,28.8,19.5,23.8
2017/10/12,0,26.9,20.7,22.5
2017/10/13,0,21.6,18.5,20.1
2017/10/14,1.5,21.8,18.7,20
2017/10/15,24,19.5,15.1,17.2
2017/10/16,27,16.8,15.1,16
2017/10/17,21.5,16.1,13.8,15.1
2017/10/18,13,19.5,12.7,15.7
2017/10/19,23,17.1,14.1,15.7
2017/10/20,2.5,19.3,15.5,17.3
2017/10/21,70.5,18.6,16.2,17.1
2017/10/22,259.5,18.9,16.4,17.8
2017/10/23,9,19.6,15,17
2017/10/24,2,18,12.4,14.8
2017/10/25,1,20,13,16.2
2017/10/26,0,22.7,11.8,16.7
2017/10/27,0,23.5,12.3,17.8
2017/10/28,10,19,16.1,17.4
2017/10/29,73,20.5,16.6,17.9
2017/10/30,0,18.8,10.3,14.8
2017/10/31,0,17.4,7.7,12.2
2017/11/1,0,21.2,7.7,13.8
2017/11/2,0,22.6,9.5,15.6
2017/11/3,0,22.2,12.6,17.3
2017/11/4,0,20.5,12.4,16.1
2017/11/5,0,16.5,9.7,12.9
2017/11/6,0,20.6,8.2,13.9
2017/11/7,0,21.8,12.1,16.9
2017/11/8,8,18.3,15.8,16.9
2017/11/9,0,18.9,11.6,15.7
2017/11/10,0,20.6,7.4,14.6
2017/11/11,0,21,12.1,16.5
2017/11/12,0,15.7,8.9,12.5
2017/11/13,0,19.9,6.5,12.9
2017/11/14,15.5,14.2,10.7,12.7
2017/11/15,0,16.4,8.7,12.6
2017/11/16,0,13.2,6.6,10.9
2017/11/17,0,14.3,4.4,9.7
2017/11/18,11.5,13.2,9.2,11
2017/11/19,0,12.3,8.4,9.5
2017/11/20,1,10.6,7.5,8.8
2017/11/21,0,12.7,5.3,8.8
2017/11/22,7.5,14.9,4.7,9.8
2017/11/23,10.5,14.5,8.5,11.3
2017/11/24,0,12,7.4,9.6
2017/11/25,0,12,6.2,8.9
2017/11/26,2,15.1,5.4,10.2
2017/11/27,0,16.7,8.8,12.2
2017/11/28,0,19.1,7.4,12.9
2017/11/29,0.5,17.2,12.3,14.5
2017/11/30,0,16.7,12.7,14.4
2017/12/1,0,13,8.4,11
2017/12/2,0,12.1,5.1,8.2
2017/12/3,0,14.5,5.2,9.2
2017/12/4,2.5,11.7,4.9,7.4
2017/12/5,0.5,10,5,7.5
2017/12/6,0,9.8,4.9,7.1
2017/12/7,0,12.5,2.5,7.1
2017/12/8,2.5,9.3,4.8,6.8
2017/12/9,3,10.9,2.6,6.7
2017/12/10,0,14.6,5,9.7
2017/12/11,0,12.7,4.7,9.1
2017/12/12,0,6.5,3.2,4.4
2017/12/13,0,7.6,3.9,5.4
2017/12/14,0,8.8,4.2,6.3
2017/12/15,0,11.1,3,6.7
2017/12/16,0,11.1,5.4,7.9
2017/12/17,0,6.7,3.2,4.8
2017/12/18,0,8.9,2.6,5.6
2017/12/19,0,11.5,2.4,6.3
2017/12/20,0,10.2,1.5,5.3
2017/12/21,0,10,0.7,5.1
2017/12/22,0,11.8,1.1,5.8
2017/12/23,0,12.5,2.4,7.1
2017/12/24,25.5,16.3,3.7,10
2017/12/25,0.5,13.5,7,9.5
2017/12/26,0,9.8,6.4,7.6
2017/12/27,0,7.5,4.7,6
2017/12/28,0,8.1,4.6,6.3
2017/12/29,0,9.9,2.6,6.7
2017/12/30,0,10,3.9,7.3
2017/12/31,0,11.7,3.2,7
2018/1/1,0,9.8,6.2,7.6
2018/1/2,0,10.2,6.1,7.9
2018/1/3,0,8.6,3.9,6.2
2018/1/4,0,7.9,0.6,4.4
2018/1/5,3,4,0.4,2.7
2018/1/6,0,9.7,1,5.6
2018/1/7,0,9,1.5,6
2018/1/8,16.5,11.2,4.7,8.1
2018/1/9,4,12.6,5.3,8.6
2018/1/10,0,10.2,3.8,6.5
2018/1/11,0.5,4.4,-0.2,2
2018/1/12,0,5.2,-0.5,2.3
2018/1/13,0,6.7,-1.3,3.4
2018/1/14,0,7.5,1,4
2018/1/15,0,11.9,0.1,6
2018/1/16,0,15.5,3.1,10
2018/1/17,48,16.4,11,13.8
2018/1/18,0,14.7,7.1,10.4
2018/1/19,0,12.6,5.5,8.7
2018/1/20,0,12.2,3.1,7.4
2018/1/21,0,11.3,2.7,7.1
2018/1/22,7,6.7,2.7,4.4
2018/1/23,0,10.7,2.1,5
2018/1/24,0,3.8,-0.9,1.1
2018/1/25,0,4.4,-0.7,1.5
2018/1/26,0,5.3,0.5,2.7
2018/1/27,0,5.4,-0.1,2.2
2018/1/28,0,5,-0.7,2
2018/1/29,0,7.3,1.2,4.1
2018/1/30,0,6.9,1,3.4
2018/1/31,0,7.6,-0.7,3.5
2018/2/1,3.5,4.3,1.2,2.8
2018/2/2,0,7.8,0.3,4.3
