年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2013/8/27,0,33,20,26.4
2013/8/28,0,32.2,20.9,26.7
2013/8/29,0,32.7,21.4,27.1
2013/8/30,2.5,29.7,25.8,27.5
2013/8/31,6.5,32.7,24.3,28.3
2013/9/1,4.5,29.8,23.8,25.7
2013/9/2,4.5,27.6,24.2,25.4
2013/9/3,41.5,29.3,23.5,25.5
2013/9/4,128.5,28.9,20.7,23.9
2013/9/5,0,30.8,20.9,24.7
2013/9/6,0,31,20.6,25.3
2013/9/7,10.5,27.9,23,24.7
2013/9/8,10,28.1,22.3,24.2
2013/9/9,0,30.7,19.8,25
2013/9/10,0,28.1,21.8,25
2013/9/11,0,31.1,22.2,26.6
2013/9/12,0,33.4,24.5,28.3
2013/9/13,0,34,24.1,28.5
2013/9/14,0,31.7,26,28.2
2013/9/15,32.5,29.2,23.1,26.4
2013/9/16,102,27.8,19.4,23.6
2013/9/17,0,29.9,14.9,22.7
2013/9/18,0,30.6,18.8,24
2013/9/19,0,30.4,19.5,24.2
2013/9/20,0,30.1,19.1,24.1
2013/9/21,0,31.1,19.2,25.1
2013/9/22,0,31.6,20.8,25.8
2013/9/23,0,30.1,21.8,25.1
2013/9/24,0,31.8,21.4,26
2013/9/25,0,33.2,22.1,26.8
2013/9/26,0,26.2,17.9,22.9
2013/9/27,0,25.9,16.2,20.7
2013/9/28,0,26.8,17.3,21.7
2013/9/29,0,27.5,18.2,22.2
2013/9/30,0,28.6,19.6,23.8
2013/10/1,0,32.1,20.6,25.6
2013/10/2,0,32.2,23,26.2
2013/10/3,0,28.8,18.6,23.9
2013/10/4,0,26.8,16.7,21.5
2013/10/5,0,29.4,19.6,23.9
2013/10/6,0,29.9,22.7,25.5
2013/10/7,0,26.4,21.5,24
2013/10/8,0,27.6,21.4,24.8
2013/10/9,19.5,27.1,21.7,24.1
2013/10/10,0,29.3,19.9,24.9
2013/10/11,1.5,30.8,22.3,26.2
2013/10/12,0,26.7,17.7,22.3
2013/10/13,0,25.8,14.1,19.9
2013/10/14,0,25.7,15.6,20.1
2013/10/15,60.5,19.9,17.6,18.6
2013/10/16,51,23.6,14.6,18.5
2013/10/17,0,22,12.5,16.5
2013/10/18,0,20.3,13.2,17
2013/10/19,8.5,22,14.4,17.5
2013/10/20,53.5,17.1,15.2,16.1
2013/10/21,0,26.9,14.4,20
2013/10/22,0,24.1,15.7,19.4
2013/10/23,15.5,21.2,16.5,18.3
2013/10/24,2,21.4,16.4,18.6
2013/10/25,32.5,20.6,16.8,18.9
2013/10/26,6.5,20.7,13.6,16.6
2013/10/27,0,19.7,11.4,15.5
2013/10/28,0,21.6,8.5,15.1
2013/10/29,1.5,16.5,12.8,15
2013/10/30,0,23.9,13,17
2013/10/31,0,22.1,10.6,15.9
2013/11/1,0,22,9.3,15.2
2013/11/2,0,21.1,10.4,15.7
2013/11/3,6,20.8,13.9,16.7
2013/11/4,2,22.9,14.5,17.3
2013/11/5,0,21.1,11,15.5
2013/11/6,0,20.3,9,15
2013/11/7,19.5,17.4,12.3,14.8
2013/11/8,0,21.5,9.7,15
2013/11/9,0,18.9,9.1,14.2
2013/11/10,19,14.8,12.2,13.6
2013/11/11,0,16.6,7.9,12
2013/11/12,0,10.8,4.7,8.4
2013/11/13,0,13.6,4,8.8
2013/11/14,0,14.7,3,9.2
2013/11/15,10.5,14.3,7.1,10.4
2013/11/16,0,18.1,5,10.9
2013/11/17,0,16.4,5.6,11.4
2013/11/18,0,15.9,6.3,11.4
2013/11/19,0,13.2,4.5,8.9
2013/11/20,0,13.9,4,9
2013/11/21,0,12.9,5.2,8.9
2013/11/22,0.5,15.7,5.2,9.1
2013/11/23,0,16,3.9,9.4
2013/11/24,0,17.7,5,10.7
2013/11/25,32.5,15.8,8.8,12
2013/11/26,0,13.6,5.7,9.7
2013/11/27,1,11.7,3.2,8.1
2013/11/28,0,10.7,2.6,7.1
2013/11/29,0,10.8,0,5
2013/11/30,0,11.5,3.1,6.6
2013/12/1,0,14.4,3.1,8.3
2013/12/2,0,14.1,4.1,8.5
2013/12/3,0,14.6,4.1,8.7
2013/12/4,0,15.1,3.5,8.7
2013/12/5,0,16.1,3.5,9.2
2013/12/6,0,12.9,4.5,8.7
2013/12/7,0,12.5,6.4,8.9
2013/12/8,0,13.1,3.9,8.5
2013/12/9,0,11.3,1.1,6.9
2013/12/10,18.5,14.3,5.9,9.4
2013/12/11,0,10.6,4.9,7.5
2013/12/12,0,9.3,3,6
2013/12/13,0.5,7.6,1.1,3.6
2013/12/14,2,8.7,0.8,4
2013/12/15,1.5,9.6,2.5,5.5
2013/12/16,0,9.4,3.8,6.4
2013/12/17,0,11.7,2.7,7.3
2013/12/18,20.5,7.3,5.4,6.3
2013/12/19,2.5,9,5.8,7.5
2013/12/20,3,8.6,2.1,5.1
2013/12/21,12.5,8.3,2.2,4.9
2013/12/22,0,8.3,1.9,5.4
2013/12/23,0,9.8,2,5.8
2013/12/24,0,10.9,-0.1,4.9
2013/12/25,0,10,0.3,5
2013/12/26,6,9,2.9,6.3
2013/12/27,0,10.9,1.5,5.8
2013/12/28,0,4.9,-0.2,1.7
2013/12/29,0,5.8,-2,1.5
2013/12/30,0,8.3,-2.1,3.1
2013/12/31,0,10.5,1,5.1
2014/1/1,1,9.4,2.2,5.2
2014/1/2,0,9.7,3.3,6.2
2014/1/3,0,10.1,0.3,5.3
2014/1/4,0,11.7,3.2,6.2
2014/1/5,0,8.8,0.1,4.3
2014/1/6,0,9.5,-1.4,3.9
2014/1/7,0,10.4,-2.3,4.1
2014/1/8,25,6.4,4.2,5.4
2014/1/9,0,11.2,1.1,5.7
2014/1/10,0,4.8,-0.9,1.6
2014/1/11,0,7.1,0.8,3.1
2014/1/12,0,8.8,1.2,4.4
2014/1/13,0,6.2,-1,3
2014/1/14,0,7.9,-3,2
2014/1/15,0,8.4,1,3.9
2014/1/16,0,10.2,0,4.6
2014/1/17,0,10.3,0.9,4.7
2014/1/18,0,8.6,-1.2,3.6
2014/1/19,0,5.5,-0.4,2.5
2014/1/20,0.5,7.3,-2,2.3
2014/1/21,0,7.3,0.6,3.5
2014/1/22,0,7.9,-0.8,3.2
2014/1/23,0,10.5,-2.1,3.7
2014/1/24,0,11.9,-1.7,4.8
2014/1/25,2,12.8,1.9,7.3
2014/1/26,5.5,11.3,1.2,6.2
2014/1/27,0,8.8,-1.5,3.2
2014/1/28,0,11.4,-0.9,5.1
2014/1/29,0,12.9,1.8,6.8
2014/1/30,13.5,6.4,2.3,4.5
2014/1/31,0.5,12.7,4.4,8.5
2014/2/1,0,13.7,0.1,6.8
2014/2/2,14,11.7,6,8.2
2014/2/3,0.5,12.8,6.2,10
2014/2/4,1.5,10.5,0.7,5.2
2014/2/5,0,3.9,-1.2,0.8
2014/2/6,0,4,-2,1.3
2014/2/7,0,8.6,-2.2,3.4
2014/2/8,26,5.5,0.3,1.8
2014/2/9,0,10.1,2.5,5.9
2014/2/10,0,9.1,0.4,4
2014/2/11,0,8.6,-0.4,3.1
2014/2/12,0,10.7,-2.3,3.7
2014/2/13,0,9.7,0.2,4.7
2014/2/14,28.5,3.5,0.3,1.6
2014/2/15,14,8.2,1.9,4.9
2014/2/16,0,10.2,2.9,6.2
2014/2/17,0,11.2,-0.3,5
2014/2/18,0,7.6,2.1,3.8
2014/2/19,0,9.6,1.2,4.2
2014/2/20,0,11.1,-1.4,4.2
2014/2/21,0,9,0.3,4.2
2014/2/22,0,9,-1.6,4
2014/2/23,0,11.8,-0.7,5.1
2014/2/24,0,11.9,-1.4,5.3
2014/2/25,0,13,2.5,7.6
2014/2/26,0,15.2,1.3,9.1
2014/2/27,28,11.4,8.1,10.1
2014/2/28,0,18,8,12.4
2014/3/1,1.5,13.9,8.9,10.7
2014/3/2,2.5,15.5,7.2,9.9
2014/3/3,0,11.5,2.2,7.7
2014/3/4,2,11,0.2,6.3
2014/3/5,15.5,11.6,4.2,7.9
2014/3/6,0,7.3,0.9,3.5
2014/3/7,0,7.1,-1.4,2.8
2014/3/8,0,9.2,0.7,4.2
2014/3/9,0.5,11.7,0.8,5.7
2014/3/10,0.5,4.6,-0.7,1.7
2014/3/11,0,10.6,-1.9,4.5
2014/3/12,0,16.9,1.2,9.1
2014/3/13,23,13.2,6.9,9.5
2014/3/14,0,10.4,3.9,7.2
2014/3/15,0,11.4,1.7,6.6
2014/3/16,0,16.7,1.5,9
2014/3/17,0,19.2,2.9,11.5
2014/3/18,4.5,12.3,8.3,10.9
2014/3/19,0,15.8,5.4,10.5
2014/3/20,21,11.6,7.4,9.5
2014/3/21,0,9.3,3.9,6.2
2014/3/22,0,11.9,3.1,7
2014/3/23,0,17.3,1.9,10
2014/3/24,0,20.4,4.5,12.6
2014/3/25,0,19.4,8.3,14.3
2014/3/26,27,13.9,10.3,12
2014/3/27,0.5,20.1,9.9,14.6
2014/3/28,0,21.9,6.5,14.3
2014/3/29,2.5,20.3,9.1,15.2
2014/3/30,61.5,20.3,12,15
2014/3/31,0,18.1,10.6,13.3
2014/4/1,0,20,6.7,13.4
2014/4/2,0,20.6,10.4,15.1
2014/4/3,0,21.7,11.8,16.3
2014/4/4,4.5,17.2,6.6,12
2014/4/5,2,13.3,3.5,8.8
2014/4/6,1,12.1,5.2,7.4
2014/4/7,0,17.4,3.4,10.9
2014/4/8,0,23,6,14.5
2014/4/9,0,23.8,8.1,15.9
2014/4/10,0,22.5,8.8,13.9
2014/4/11,0,18.8,5.1,11.9
2014/4/12,0,21,5.8,13.1
2014/4/13,0,17.4,8.3,13
2014/4/14,0,22.1,7.4,14.2
2014/4/15,0,24.2,8.9,16.5
2014/4/16,0,24.1,12.2,18.5
2014/4/17,0,26.7,12.1,19.5
2014/4/18,2.5,21.2,13,16.9
2014/4/19,0,20.4,9.9,14.3
2014/4/20,7,13.1,9.1,10.9
2014/4/21,17.5,14.9,10.6,12.9
2014/4/22,0,19.3,11.6,15
2014/4/23,0,22.8,7.6,15.5
2014/4/24,0,22.9,8.5,15.9
2014/4/25,0,24.4,11.5,17.6
2014/4/26,0,24.5,13,18.2
2014/4/27,0,23,12.8,17.7
2014/4/28,2,22.3,13.3,16.5
2014/4/29,35.5,16,13.6,14.9
2014/4/30,28,21.2,13.2,16.6
2014/5/1,0,23.7,14.8,18.7
2014/5/2,0,27.7,12.8,19.9
2014/5/3,0,26.4,13,17.9
2014/5/4,0,23.4,9.4,16.9
2014/5/5,4,17.1,12.9,15.1
2014/5/6,0,21.1,10.3,15.3
2014/5/7,0,24.7,7.3,16.3
2014/5/8,0,23.4,12,17.9
2014/5/9,1,23.9,15,18.2
2014/5/10,0,26,14.1,19.3
2014/5/11,0,26.5,11.9,19.5
2014/5/12,27,22.1,13.6,17.5
2014/5/13,13,28,14.7,20.8
2014/5/14,0,26.1,14.7,20.6
2014/5/15,0,22.6,15.6,18.9
2014/5/16,0,24.3,13.7,18.8
2014/5/17,0,25.9,12.9,18.9
2014/5/18,0,27.4,12.5,20.3
2014/5/19,0,27.5,13.7,20.9
2014/5/20,6.5,24,15.7,19.2
2014/5/21,26,23.6,15,18
2014/5/22,0,23.4,15.6,18.6
2014/5/23,0,24.7,14.1,19.2
2014/5/24,0,27.1,14.7,21
2014/5/25,0,29.6,18.4,23.8
2014/5/26,66,22.4,16.1,19.5
2014/5/27,0.5,27.1,15.8,21.4
2014/5/28,0,30.9,14.7,22.9
2014/5/29,0,31.4,17.3,23.7
2014/5/30,0,31.2,18.4,24.2
2014/5/31,0,33.4,19.9,26.2
2014/6/1,0,35.3,18.9,27
2014/6/2,0,32,21.1,25.9
2014/6/3,0,29.5,21.9,24.9
2014/6/4,0,25.5,21.8,23.2
2014/6/5,29,23,18.4,20.1
2014/6/6,0,28.6,19.1,23.6
2014/6/7,29,28.4,19.7,23.8
2014/6/8,9,30.9,19.4,23.9
2014/6/9,0,29.5,21.5,24.7
2014/6/10,0,28.5,22.4,24.8
2014/6/11,0,24.7,21.9,23.3
2014/6/12,4,29.8,20,24.1
2014/6/13,0,26.6,19.1,22.6
2014/6/14,0,28.9,17.3,23.4
2014/6/15,0,31.3,17.7,24.8
2014/6/16,0,31.6,19.5,25.8
2014/6/17,0,28.7,19.9,24.5
2014/6/18,0.5,24.4,19.7,22.1
2014/6/19,0,30.2,18.4,24
2014/6/20,0,31.1,20.3,25.2
2014/6/21,0,28.8,22.5,25
2014/6/22,5.5,27.4,21,22.8
2014/6/23,0,28.4,20.1,23.8
2014/6/24,0,31.9,20.5,25.1
2014/6/25,0,30.5,20.4,24.7
2014/6/26,0,29.2,21.8,24.8
2014/6/27,0,29.1,22.2,24.8
2014/6/28,4,29.1,21.7,24.6
2014/6/29,6.5,31.4,20.9,25.9
2014/6/30,0,30.5,21.4,25.6
2014/7/1,0,32.5,21,26.7
2014/7/2,0,32.3,22.5,26.7
2014/7/3,39.5,26.6,19.2,22.5
2014/7/4,8.5,28,19.6,23.1
2014/7/5,4,28.5,21.4,24.2
2014/7/6,12,26.8,21,23.7
2014/7/7,14.5,24.6,20.7,22.4
2014/7/8,0,33.4,22.3,27.6
2014/7/9,10.5,32.7,24.2,26.8
2014/7/10,18,27.1,24.5,25.6
2014/7/11,0.5,33.2,23.9,28
2014/7/12,0,33.3,23.2,28.3
2014/7/13,9,25.6,21.9,23.7
2014/7/14,5,30.9,22.6,25.7
2014/7/15,0,34.3,22.1,28.4
2014/7/16,0,34.1,25.3,29.7
2014/7/17,0,34.5,26.4,29.5
2014/7/18,0,33.7,25.4,29.1
2014/7/19,0,30.7,23,25.6
2014/7/20,0.5,31.9,22.4,25.8
2014/7/21,0,32.8,23.8,27.5
2014/7/22,0,33.9,24.9,29
2014/7/23,0,35.3,25.7,30.1
2014/7/24,0,33.4,27.4,30.1
2014/7/25,0,38.2,25.5,32.1
2014/7/26,0,37.4,27.7,31.3
2014/7/27,0,33.3,25,29.1
2014/7/28,0,34.3,22.6,28
2014/7/29,0,32.8,24.7,28
2014/7/30,0,34.4,25.6,28.9
2014/7/31,0,36.4,25.8,30.3
2014/8/1,0,35.3,26.4,30.1
2014/8/2,0,32.5,26.2,28.6
2014/8/3,1,28.7,24.9,26.8
2014/8/4,0,30.5,25.6,27.7
2014/8/5,29.5,36.5,25.3,29.1
2014/8/6,18.5,32.8,26,27.8
2014/8/7,0,35.3,25.3,29.1
2014/8/8,6,30.1,22.5,26.3
2014/8/9,50,23.5,21.9,22.7
2014/8/10,56.5,28.7,22.3,25.7
2014/8/11,0,32.4,25.3,27.9
2014/8/12,17.5,28.8,22.9,25.2
2014/8/13,0,32.7,22.2,27.1
2014/8/14,14,27.8,24.5,26.2
2014/8/15,8.5,32.6,25.7,27.6
2014/8/16,43,30.4,24.9,27.3
2014/8/17,79,30.9,23.9,26.2
2014/8/18,1,34.3,24.8,28.7
2014/8/19,3,33.9,25.3,28.7
2014/8/20,0,35.7,25.3,30.3
2014/8/21,0,34.7,26.8,30.1
2014/8/22,12.5,34.2,24.3,27.9
2014/8/23,8,32.2,23.6,26
2014/8/24,2,28.3,23.8,25.7
2014/8/25,2.5,30.9,23.9,26.9
2014/8/26,11,30.3,23.7,26
2014/8/27,0,30.1,22.2,25.6
2014/8/28,2,26.8,21.8,24
2014/8/29,0.5,29.1,20.8,24
2014/8/30,0,30.7,21.1,25.1
2014/8/31,1,29.7,22.9,25.2
2014/9/1,7,24.5,21.8,22.9
2014/9/2,0,32,21.2,25.4
2014/9/3,0,29.4,22.7,25.4
2014/9/4,5,25.1,22.4,23.4
2014/9/5,10,28.5,22.5,25.1
2014/9/6,15.5,32.8,20.5,25.8
2014/9/7,0.5,31.4,20.9,25.3
2014/9/8,0,28.2,21.7,23.9
2014/9/9,0,32.3,19.1,25.5
2014/9/10,0,29.3,20.2,25.2
2014/9/11,3,28.7,20.2,23.7
2014/9/12,0,28.8,17,22.9
2014/9/13,0,29.5,18.8,23.8
2014/9/14,0,30.3,17.7,23.6
2014/9/15,0,28,20.4,23.7
2014/9/16,0,31,20.9,25.2
2014/9/17,0,27.6,17.4,22.6
2014/9/18,0,27.3,19.4,22.4
2014/9/19,0,24.1,18.1,20.9
2014/9/20,0,24.3,17.4,20.3
2014/9/21,0,28,15,21.4
2014/9/22,0,29.2,18.3,22.9
2014/9/23,0,28.4,16.3,22.2
2014/9/24,40.5,22.6,19.9,21.4
2014/9/25,50.5,29.7,22,24.5
2014/9/26,0,29.1,19,23.8
2014/9/27,0,28,20,23.1
2014/9/28,0,30.6,17.6,23.8
2014/9/29,0,29.5,16.6,22.9
2014/9/30,0,30.5,18.1,23.7
2014/10/1,0,29.7,19.6,24.2
2014/10/2,1,25.2,20.6,22.8
2014/10/3,0.5,27.5,20.2,23.5
2014/10/4,0,26,20.1,22.5
2014/10/5,9.5,21.2,17.9,19.6
2014/10/6,21.5,28.1,19.6,22.8
2014/10/7,0,25.8,15.6,20.1
2014/10/8,0,26.1,14.4,20.1
2014/10/9,0,22.4,18.2,20.2
2014/10/10,0,27.8,18.6,22.5
2014/10/11,0,26.7,17.7,21.6
2014/10/12,0,23.4,18.9,20.8
2014/10/13,136,23.2,16.8,19
2014/10/14,0,22.6,15.8,19.5
2014/10/15,0,20.5,14.1,17
2014/10/16,0,22.7,12.5,17.2
2014/10/17,0,21.2,12.2,16.4
2014/10/18,0,22.6,9.2,15.9
2014/10/19,0,23.5,10.9,17.4
2014/10/20,29,17.8,15.6,16.8
2014/10/21,0.5,22.3,16.4,19.1
2014/10/22,5.5,19.2,15,17.6
2014/10/23,0,21.1,14,16.4
2014/10/24,0,22.9,11.9,17.1
2014/10/25,0,23.6,12.4,17.7
2014/10/26,0,24.1,15.5,19.2
2014/10/27,1,24.5,13.4,18
2014/10/28,0,18.5,10.2,14.3
2014/10/29,0,21.6,7.4,14.2
2014/10/30,0,22.4,9.3,16.2
2014/10/31,8.5,20.6,15.7,17.8
2014/11/1,56.5,16.9,14.4,15.9
2014/11/2,2.5,19.1,16.1,17.5
2014/11/3,0,17.8,9.3,13.9
2014/11/4,0,20.4,8.1,13.7
2014/11/5,0,19.4,9,14.7
2014/11/6,0,25,13.5,18.2
2014/11/7,0,21.3,10.3,16.5
2014/11/8,0,19.2,8.4,14.4
2014/11/9,7,16.6,15.2,15.9
2014/11/10,0,22.7,13,16.7
2014/11/11,0,21.4,11.2,15.6
2014/11/12,0,19.2,12.9,15.9
2014/11/13,0,14.1,7.3,10.8
2014/11/14,0,13.2,4.5,8.5
2014/11/15,0,13,6.3,9.8
2014/11/16,0,15.4,4,9.9
2014/11/17,0.5,15.9,5.9,10.9
2014/11/18,0,15.3,6.2,10.5
2014/11/19,0,16.2,3.7,9.7
2014/11/20,0,14.2,4.4,8.7
2014/11/21,0,17.2,3.4,10
2014/11/22,0,21.1,6.9,12.8
2014/11/23,0,21.1,6.8,13.1
2014/11/24,0,19.5,6.9,12.5
2014/11/25,14,13.4,10.3,11.9
2014/11/26,10,14.5,11.7,12.8
2014/11/27,0,18.9,8.5,13.7
2014/11/28,0.5,16.9,8.6,13
2014/11/29,15,19.5,12.2,15
2014/11/30,10.5,18.4,8.4,13.5
2014/12/1,18,16.5,9.2,13.3
2014/12/2,0,9.2,3.9,6.4
2014/12/3,0,11.2,2.5,6.7
2014/12/4,7.5,7.5,5,6.3
2014/12/5,0,9.6,2.8,6
2014/12/6,5.5,4.1,1,2.5
2014/12/7,0.5,8.8,1.3,4.6
2014/12/8,0,10.4,2.2,6
2014/12/9,0,12.1,2.1,6.4
2014/12/10,0,11.1,1,6
2014/12/11,15,11.2,6.2,8.2
2014/12/12,0,9.8,3.9,7
2014/12/13,1,8.8,2,4.4
2014/12/14,9.5,2.8,0.6,1.6
2014/12/15,3,7.4,1.1,3.8
2014/12/16,17.5,8.3,2.5,4.1
2014/12/17,5.5,5.1,-1.4,1.9
2014/12/18,5,3.9,-2.5,0.5
2014/12/19,0,7.2,-2.2,2.5
2014/12/20,11.5,8.9,1.7,4.6
2014/12/21,0,11,4.4,7.1
2014/12/22,0,7.6,0.5,4.1
2014/12/23,0,9.3,1.6,4.6
2014/12/24,0,9.8,0.2,4.4
2014/12/25,0,9.3,2.2,5.1
2014/12/26,0,8.1,-0.2,4.2
2014/12/27,0,9,-0.2,4.2
2014/12/28,2,9.2,-2.4,3.7
2014/12/29,10.5,12.6,4.3,6.9
2014/12/30,0,10.6,2.7,6.4
2014/12/31,2,11.8,3,6.6
2015/1/1,8,5.3,-1.1,1.1
2015/1/2,1.5,2.7,-1,0.4
2015/1/3,0,6.1,-2.3,2
2015/1/4,0,8.3,-0.4,3.5
2015/1/5,0,12.1,2.1,6.6
2015/1/6,11.5,8.9,4.9,6.4
2015/1/7,0,8.2,3.4,5
2015/1/8,0,8.7,2,4.9
2015/1/9,0,8.7,0.3,4.6
2015/1/10,0.5,8.9,-1.3,3.5
2015/1/11,0.5,10,2.3,5.1
2015/1/12,0,7.4,0,4.3
2015/1/13,0,10.2,2.2,6.2
2015/1/14,0,9.5,-0.7,4.9
2015/1/15,23,9.1,4.6,6.8
2015/1/16,0,11.6,2.5,7
2015/1/17,0,7.8,1.2,3.7
2015/1/18,0,10,-1.4,4
2015/1/19,2,9.2,0.6,4
2015/1/20,0,9.6,1.3,4.8
2015/1/21,0,9.2,0.2,5.2
2015/1/22,17,7.8,5.2,6.6
2015/1/23,0,10,3.2,7.1
2015/1/24,0,11.6,-0.5,6.1
2015/1/25,0,13,3.7,7.8
2015/1/26,26,9.7,4.2,7.1
2015/1/27,0.5,13.2,5.1,8.9
2015/1/28,0,6.3,0.4,3.5
2015/1/29,0,7.5,-2.4,3.2
2015/1/30,8,6.7,3,4.6
2015/1/31,0,5.9,0.5,3.3
2015/2/1,0,6.4,0.5,3.2
2015/2/2,0,7.6,1.9,4.4
2015/2/3,0,9.3,2.8,5.5
2015/2/4,0,10.7,-1.1,4.4
2015/2/5,0,11.2,2,5.6
2015/2/6,0,9.6,2.3,5.4
2015/2/7,0,10.4,-0.9,5
2015/2/8,4,6.5,1.7,4.4
2015/2/9,1.5,2,-1.2,0
2015/2/10,1,3.8,-2.1,0.8
2015/2/11,0,10.2,0.3,4.5
2015/2/12,0.5,11.5,0.4,5.7
2015/2/13,1.5,5.3,-1,1.7
2015/2/14,0,7.8,-1.4,3.1
2015/2/15,3,10.7,2.8,5.7
2015/2/16,0,12.8,-0.3,5.7
2015/2/17,5,6.6,2.5,5.1
2015/2/18,1,10.8,2.8,5.9
2015/2/19,0,10.6,3.2,6.4
2015/2/20,0,11.3,2.9,6.3
2015/2/21,0,13.6,0,7.3
2015/2/22,4,10.8,7.7,9.3
2015/2/23,3.5,16.6,6.8,11.2
2015/2/24,0,14.1,3.3,8.3
2015/2/25,0,14.8,2.7,8.2
2015/2/26,11,8.9,6.9,7.9
2015/2/27,0,9.8,2.7,6.1
2015/2/28,0,12.8,2.1,6.9
2015/3/1,43,9,5.5,7.4
2015/3/2,0,12,3,7.4
2015/3/3,9.5,9.8,0.7,5.6
2015/3/4,11,14.9,5.7,9.3
2015/3/5,0,9.7,4.5,6.2
2015/3/6,0,12.6,2.9,7.3
2015/3/7,11,12.3,6,8.5
2015/3/8,0.5,16.9,7.2,11
2015/3/9,13.5,13.3,6.7,9.9
2015/3/10,7.5,7.9,-1,3.3
2015/3/11,4.5,6.1,-1.3,1.6
2015/3/12,0,10.6,1.1,4.7
2015/3/13,0.5,12.3,-0.2,6.2
2015/3/14,1,12.1,2.8,6.6
2015/3/15,0,13.5,2.2,7.8
2015/3/16,0,17.8,8.7,12.6
2015/3/17,0,22.3,6.9,14.6
2015/3/18,32.5,22.2,8.7,15
2015/3/19,25.5,17.7,11.5,14.4
2015/3/20,0,19,8.5,12.8
2015/3/21,0,19.9,6.4,12.9
2015/3/22,0,19.8,9.3,13.7
2015/3/23,0,11.1,2.5,7.1
2015/3/24,0,10.3,2.3,5.4
2015/3/25,0,11.7,1.3,6.4
2015/3/26,0,16,2,8.8
2015/3/27,0,20.1,2.1,11.2
2015/3/28,0,22,6.7,13.5
2015/3/29,4.5,15.1,9.2,11.5
2015/3/30,0,21.8,8,14.6
2015/3/31,0,22.8,8.5,15.4
2015/4/1,6.5,15.4,11.8,13.7
2015/4/2,0,16.8,7.5,12.9
2015/4/3,13,14.9,11.4,13.4
2015/4/4,2.5,25.3,13.4,17
2015/4/5,27.5,14.5,12.6,13.5
2015/4/6,8.5,18.5,12.2,14.9
2015/4/7,0,12.8,8.3,10.7
2015/4/8,2.5,13.6,5.5,8.7
2015/4/9,0,15.3,7.4,11.3
2015/4/10,7,12.6,10.5,11.3
2015/4/11,2.5,20.7,10,14
2015/4/12,0,20.3,8.9,14
2015/4/13,16.5,14.3,11.6,12.9
2015/4/14,22,15.5,12.8,14.1
2015/4/15,7,17.8,9.7,12.6
2015/4/16,0,20.8,7.4,14.7
2015/4/17,3.5,18.5,9.7,13.7
2015/4/18,0,21.5,5.9,13.8
2015/4/19,2,16.1,10.5,13.5
2015/4/20,53,20.5,14.1,16.9
2015/4/21,1,21.3,11.3,15.5
2015/4/22,0,22.5,11.9,16.8
2015/4/23,0,25.5,12.5,18.7
2015/4/24,0,24.6,12.3,18.4
2015/4/25,0,24.9,12.6,18.6
2015/4/26,0,25,10.6,17.8
2015/4/27,0,29.1,13.5,20.8
2015/4/28,0,27.2,15.5,20.8
2015/4/29,0,25.5,17.8,20.6
2015/4/30,0,26.8,15,20.2
2015/5/1,0,28.6,15.2,21.1
2015/5/2,0,30.2,15.6,22.1
2015/5/3,0.5,26,17.6,20.9
2015/5/4,24,19.2,16.9,18.2
2015/5/5,0,25,13.6,19
2015/5/6,0,24.4,14.3,19.4
2015/5/7,0,25.7,16.8,21
2015/5/8,0,28.2,15.5,21.8
2015/5/9,0,22.4,17.4,19.9
2015/5/10,0,25.7,14.1,19.3
2015/5/11,0,23.1,10.6,17.4
2015/5/12,52.5,22.1,15.3,17.6
2015/5/13,0,27.1,13.5,20.5
2015/5/14,0,28,15,21.8
2015/5/15,0,28.7,18.8,23.7
2015/5/16,13.5,24.2,17.1,21
2015/5/17,0,28.1,13.8,21
2015/5/18,20,24.5,15.9,19.7
2015/5/19,21,26.8,15.7,19.9
2015/5/20,0.5,30.4,14.7,21.4
2015/5/21,0.5,24.7,13.2,19.4
2015/5/22,0,26.8,13.2,20
2015/5/23,0,27.4,15.8,21.5
2015/5/24,0,27.6,18.6,21.9
2015/5/25,0,27.8,17.1,22.1
2015/5/26,0,32.2,18.8,24.8
2015/5/27,0,33.7,17,25.7
2015/5/28,0,28,18.8,23.3
2015/5/29,0,31.2,20.7,24.7
2015/5/30,0,33.6,19.5,25.8
2015/5/31,0,30.8,20.9,25.1
2015/6/1,0,28.5,19.6,23.5
2015/6/2,0,28.9,19.4,23.7
2015/6/3,32,25.3,18.6,22.2
2015/6/4,0,26.8,15.5,21.4
2015/6/5,24.5,19.6,13.4,16.5
2015/6/6,6.5,26.7,13.6,20.2
2015/6/7,0,25.5,17.6,20.8
2015/6/8,18,23,17,19.1
2015/6/9,22.5,23.1,17.1,20.1
2015/6/10,0,30.5,16.8,23.9
2015/6/11,6.5,26.1,18.6,21.6
2015/6/12,10.5,28.6,18.5,22.8
2015/6/13,0,32.7,18.7,25.7
2015/6/14,0,26.7,21.8,23.9
2015/6/15,0,31.6,19.6,25.4
2015/6/16,0,27,21.7,24.2
2015/6/17,0,29.6,19.9,24.4
2015/6/18,0.5,27.2,19.2,22.6
2015/6/19,5.5,24.3,18.8,20.9
2015/6/20,0.5,27.8,19,23.2
2015/6/21,48.5,25.6,18.5,21.2
2015/6/22,0,27.8,20.4,23.7
2015/6/23,0,30.6,21,24.7
2015/6/24,0,30.7,20.8,25
2015/6/25,0,30,21.9,25.1
2015/6/26,93.5,23.8,20.1,21.5
